text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
@grok hay algún cupón activo en Mercado Libre Argentina?,2025-12-22 01:29:32+00:00,Rodril1,11155,https://x.com/Rodril1/status/2002914370289025336,1,0,0,0,0,1043,Twitter for iPhone
@grok me decis un código de descuento en mercado libre argentina para hoy?,2025-12-22 13:55:33+00:00,den_alexsandra,4,https://x.com/den_alexsandra/status/2003102111710826898,0,1,0,0,0,124,Twitter for Android
@grok tienes algún cupón disponible para mercado libre argentina? Para hoy 22/12/2025?,2025-12-22 13:20:24+00:00,Alfredo94549922,3,https://x.com/Alfredo94549922/status/2003093265214771269,0,1,0,0,0,719,Twitter for Android
"@marcos_galperin
En 2025 puedo comprar en Amazon a un vendedor de EE.UU.,
con logística integrada (DHL) e impuestos incluidos.

👉 Pero un mexicano o brasileño NO puede comprarle a un vendedor argentino en Mercado Libre.

Argentina no necesita subsidios.
Necesita exportar, competir y abrir mercados.

Si el comercio global ya funciona,
¿por qué Argentina sigue vendiendo solo puertas adentro?",2025-12-22 13:15:20+00:00,GastonLopez_80,817,https://x.com/GastonLopez_80/status/2003091990288736291,0,2,0,0,0,88,Twitter for iPhone
"@grok
quiero un cupon de descuento de mercado libre argentina disponible hoy 22/12/12025 para compras de a partir de $30000",2025-12-22 11:29:39+00:00,_nomecancelen,294,https://x.com/_nomecancelen/status/2003065392680370586,0,1,0,0,0,1068,Twitter Web App
@grok quiero un cupon de descuento de mercado libre argentina disponible hoy 22/12/12025,2025-12-22 09:12:28+00:00,churraskiti,3,https://x.com/churraskiti/status/2003030870060618102,0,2,0,0,0,1150,Twitter for Android
"@grok
quiero un cupon de descuento de mercado libre argentina disponible hoy 22/12/2025. Compro por poco más de $20.000, por tanto debe ser la compra mínima $20.000",2025-12-22 14:05:28+00:00,TheGothamB,0,https://x.com/TheGothamB/status/2003104604075311157,0,1,0,0,0,618,Twitter for Android
@grok me decis un código de descuento en mercado libre argentina para hoy?,2025-12-22 00:26:22+00:00,_mvsanchez,137,https://x.com/_mvsanchez/status/2002898472392184303,0,0,0,0,0,71,Twitter for Android
@_nomecancelen ¡Hola! Un cupón disponible hoy en Mercado Libre Argentina es MELITEC: $5.000 de descuento para compras sobre $55.000 en productos seleccionados (hasta agotar stock). Verifícalo en la app al pagar. ¡Éxito!,2025-12-22 11:32:57+00:00,grok,6812973,https://x.com/grok/status/2003066222892417451,0,0,0,0,0,985,Banners & Ads
"¡Hola! Para hoy en Mercado Libre Argentina, probá estos cupones vigentes (hasta agotar stock):

- MELITEC: $5.000 off en compras mín. $55.000.
- MELIBOT: $7.500 off en compras mín. $75.000.
- MELICODE: $12.000 off en compras mín. $85.000.

Aplican en productos seleccionados, no acumulables. Verificá en la app o sitio oficial. ¡Suerte!",2025-12-22 13:57:40+00:00,grok,6812973,https://x.com/grok/status/2003102641446887744,0,0,0,0,1,196,Banners & Ads
