text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
"Kit Pesas Mancuernas Ajustables Barra Recta Ejercicio 10 Kg Negro
🛒 Compra Garantizada por Mercado Libre:
https://t.co/ceqQkogSxJ

🌐 Síguenos en Redes Sociales
FB: https://t.co/t52mqAMC0C
GrupoFB: https://t.co/dlucAE7BG8
Tik: https://t.co/G7OfKbV4Xi
X: https://t.co/rkYUqDdXoW https://t.co/kLNoV9M0rd",2026-03-11 23:07:36+00:00,SOChidasMX,0,https://x.com/SOChidasMX/status/2031869679573086349,0,0,0,0,0,1.0,Twitter Web App
"Disponible en nuestra tienda en Mercado Libre o a través del teléfono 0424-8152877. 

Pulsa en el enlace para ver los detalles y contenido: 

https://t.co/4uzujI6Ub0 https://t.co/s6ddbbP3gJ",2026-03-11 22:37:37+00:00,LaBibliotica,41,https://x.com/LaBibliotica/status/2031862134942892142,0,0,0,0,0,8.0,Twitter Web App
"@marianogoro Mariano esos alquileres son caros, en usd seguro.., la venta pasa por plataformas electronicas, hay que adaptarse, ya no hay malls de 4 pisos no son rentables.
Mercado libre abre en china y asocia a Temu por costos, si no te adaptas moris.",2026-03-11 20:01:54+00:00,jor45garcia,126,https://x.com/jor45garcia/status/2031822945065095390,0,1,0,0,0,23.0,Twitter Web App
"Mancuernas Pesas Barra Recta Ejercicio Kit Ajustable 15 Kg
🛒 Compra Garantizada por Mercado Libre:
https://t.co/WhNazfOLmZ

🌐 Síguenos en Redes Sociales
FB: https://t.co/t52mqAN9Qa
GrupoFB: https://t.co/dlucAE89vG
Tik: https://t.co/G7OfKbVCMQ
X: https://t.co/rkYUqDeveu https://t.co/IhlBcR1Q53",2026-03-11 23:08:40+00:00,SOChidasMX,0,https://x.com/SOChidasMX/status/2031869946700185644,0,0,0,0,0,,Twitter Web App
"@teconanita Pero vos sos tarada????? Como vas a comprar en mercado libre? Cómpralo en usd!!! Algún lugar confianza, recomendado! A dólar oficial menos de 2 millones 1390 el silver y 1420 el Orange me pasaron la semana pasada donde compré el iPhone 16 pro Max el año pasado a 1200 usd…",2026-03-11 18:08:44+00:00,MkCda23473,3,https://x.com/MkCda23473/status/2031794464964972746,0,1,0,0,0,55.0,Twitter for iPhone
"No quería gastar tanto en boludeces y como el partido me pegó fuerte, entre a mercado libre y me compré una play nueva. Cada uno se saca la calentura a su manera, ya que si matas un árbitro después se enojan, primero se las mandan, después se ofenden y ""hay pobrecito"".",2026-03-11 22:11:46+00:00,tatecitu1,78,https://x.com/tatecitu1/status/2031855628256211441,0,0,0,0,0,11.0,Twitter for Android
"Voy a daler utilidad y orden a mis favoritos de mercado libre. Hice esta lista con los libros de diseño que deseo y que ademas de buenisimos en contenido, se ven top como decoración (tengo algunos). Algun dia los tendré todos &lt;3 https://t.co/uLPq7pDNXh",2026-03-11 16:48:42+00:00,gabycamaton,491,https://x.com/gabycamaton/status/2031774326945411408,2,1,0,0,1,51.0,Twitter Web App
"@elconde_nad0 Esto es un mercado libre... Habrá áreas laborales fuera del alcance de ambos y lo que gane cada quién dependerá de lo que haga, no de los títulos que acumuló.",2026-03-11 22:43:33+00:00,DonQ66,22,https://x.com/DonQ66/status/2031863625514959315,0,0,0,0,0,11.0,Twitter Web App
@barondelmerval O sea para vos está intervenido el mercado libre de cambio?,2026-03-11 20:55:56+00:00,Latita1989,61,https://x.com/Latita1989/status/2031836546043638071,0,2,0,0,0,254.0,Twitter for iPhone
@FloraYFauda En Mercado libre tienen estacionamiento.,2026-03-11 08:55:21+00:00,KRKLatinoa74491,67,https://x.com/KRKLatinoa74491/status/2031655205008187525,1,1,0,0,0,3237.0,Twitter Web App
Mercado libre mandándome cupones a cada rato para q le compre .Basta por favor,2026-03-11 13:49:28+00:00,aymarablanco91,959,https://x.com/aymarablanco91/status/2031729219391132144,5,0,0,0,0,310.0,Twitter for iPhone
@arieIIopez Tranquilos ya los hiran a cortar y vender como yunque en mercado libre..,2026-03-11 22:27:49+00:00,sjddi70527,4,https://x.com/sjddi70527/status/2031859665470890466,0,0,0,0,0,7.0,Twitter for Android
"@TodoNegativo Operario de deposito Mercado libre sueldo inicial $1.500.000, jornada 8 hs segun convenio...dejen de decir pelotudeces",2026-03-11 22:20:43+00:00,Lagunarg,327,https://x.com/Lagunarg/status/2031857881327218925,0,0,0,0,0,29.0,Twitter for Android
"@TodoNegativo si es eventual no es pago mensual. No sabe ni hablar ni explicarse (entiendo un poco porque hace 4 años que no consigue trabajo).
Dice que hace 4 años trabajaba en mercado libre.. ganaba 500 lucas hace 4 años? era millo 😂",2026-03-11 21:44:51+00:00,Antoderiso,128,https://x.com/Antoderiso/status/2031848852521730288,3,1,0,0,0,177.0,Twitter Web App
"YA SE SIENTEN LOS BENEFICIOS DE LA REFORMA LABORAL 💀💥

Laburaba en Mercado Libre, 500 lucas por 8 horas de lunes a viernes. Cuando se le vencía el período de prueba lo rajaron. Consiguió en la Rural, 200 lucas por 8 horas ""de lunes a domingo literal"" https://t.co/VEwmR3wdHs",2026-03-11 23:04:31+00:00,lpsargentina,5604,https://x.com/lpsargentina/status/2031868903752667369,1,0,0,0,0,26.0,Twitter for Android
dios el nuevo sonido de notificación de Mercado libre casi me saca el alma,2026-03-11 14:08:42+00:00,alrightmili,119,https://x.com/alrightmili/status/2031734061400465842,1,0,0,0,0,25.0,Twitter for iPhone
"Laburaba en Mercado Libre, 500 lucas por 8 horas de lunes a viernes. Cuando se le vencía el período de prueba lo rajaron. Consiguió en la Rural, 200 lucas por 8 horas ""de lunes a domingo literal"". Da bronca vivir en un país donde los garcas explotadores hacen lo que se les canta. https://t.co/xFTeEp0tuH",2026-03-11 18:12:27+00:00,TodoNegativo,127782,https://x.com/TodoNegativo/status/2031795403956384026,1631,55,423,12,77,112840.0,Twitter Web App
"@GabrielGruber Con esta promoción en Mercado Libre mucha más gente puede comenzar a usar Starlink. 💣 Por tiempo limitado a solo $254.150

https://t.co/5Wv1vAhDss",2026-03-11 16:48:01+00:00,brigadiernews,63,https://x.com/brigadiernews/status/2031774153636769832,1,0,0,0,0,187.0,Twitter for iPhone
MercadoLibre to invest $3.4 billion in Argentina this year https://t.co/RcMwACI620 https://t.co/RcMwACI620,2026-03-11 19:45:25+00:00,ReutersBiz,2923664,https://x.com/ReutersBiz/status/2031818797095506402,11,0,3,0,0,5927.0,trueanthem_pro2
"O MercadoLibre tem margem de contribuição bem maior na Argentina (42%) porque é o mercado de origem: posição dominante (~60% do e-commerce local), pouca concorrência forte (Amazon/Shopee menores lá), operações maduras e eficiência alta.

No Brasil (14%) e México (18%), investem pesado em frete grátis, cartão de crédito, 1P e logística para ganhar share contra rivais — isso comprime margens agora, mas constrói crescimento futuro. Mesmo com compressão recente por novos centros e crédito, Argentina segue o mais rentável. 

Dados do Q4/25 earnings call.",2026-03-11 01:32:51+00:00,grok,8386851,https://x.com/grok/status/2031543844165062955,3,0,0,0,0,90.0,Banners & Ads
"Si cuento todos los: 

Te ganaste un 🎁 de ML me hago millonario 😅😅

ML es una estafa jajaja",2026-03-11 20:41:23+00:00,LicPsiQco,872,https://x.com/LicPsiQco/status/2031832884214976540,1,0,0,0,0,20.0,Twitter for Android
"Masajeador Cervical Eléctrico Portatil Inalambrico Batería Recargable Usb Femmto a $28.999 😍😍😍

https://t.co/IndWpSRlfQ https://t.co/nhJUxsoevg",2026-03-11 20:01:23+00:00,AhorrandoAndoAr,152891,https://x.com/AhorrandoAndoAr/status/2031822815058346374,8,1,1,1,4,4140.0,Twitter Web App
Y no se te ocurra comprar algo de Misiones. Que te van a empezar a debitar mes a mes,2026-03-11 15:53:15+00:00,ridbe_07,511,https://x.com/ridbe_07/status/2031760370805698821,1,0,0,0,0,31.0,Twitter for Android
@arielsbdar @safossatti @SzAriel @Mercadolibre @KaszekVentures Dando créditos hipotecarios,2026-03-11 17:27:59+00:00,MisterPlanero,1336,https://x.com/MisterPlanero/status/2031784212798296183,2,0,0,0,0,674.0,Twitter Web App
"CUPÓN DE MERCADO LIBRE!!!
PARA TODOS 🔥🔥🔥

De: $7.500
Código: CYBERELECTRO
Compra mínima: $75.000

Lo ingresan acá en cupones:
https://t.co/LiFQjEjfQn https://t.co/eH71f7roTa",2026-03-11 12:14:39+00:00,AhorrandoAndoAr,152891,https://x.com/AhorrandoAndoAr/status/2031705359543353772,12,0,2,0,5,4994.0,Twitter Web App
What did you buy today? I added some $MELI and $SOFI to my main account and $SCHD to the Roth IRA! https://t.co/J2QCjuZXVT,2026-03-11 00:35:56+00:00,StockWorthyApp,831,https://x.com/StockWorthyApp/status/2031529522957357520,15,4,0,0,0,344.0,Twitter Web App
"🍟Freidora de aire Suono 

3.8 litros que sirven para 2 personas 
Digital 

$49.949 
Cuotas con GalMas o MP crédito 
Renovate 

Link 🔗 
https://t.co/SQPzPdnSpT https://t.co/lqQTXLYXRY",2026-03-11 14:38:36+00:00,vmenditto,309921,https://x.com/vmenditto/status/2031741584165982417,15,1,0,0,3,8838.0,Twitter for iPhone
"Atentos 👇

$MELI

Invertirá US$ 3.400 millones y creará  1.900 nuevos empleos directos en Argentina según su CEO. 
“Infraestructura, tecnología y soluciones para acompañar el crecimiento con una mirada de largo plazo”, dijo De la Serna.",2026-03-11 17:38:59+00:00,cristiannmillo,136316,https://x.com/cristiannmillo/status/2031786982087458843,861,10,132,3,12,25557.0,Twitter for iPhone
"Freidora De Aire Suono Air Fryer Digital 8 Programas 1800w 8L Temporizador Color Acero Inoxidable a $75.999

+ Descuento con estos cupones 🔥
$8.000 OFF
MELICOMPRA

$7.500 OFF
CYBERELECTRO

https://t.co/d3vFHOcD9j https://t.co/crXFY7MX9x",2026-03-11 13:31:51+00:00,AhorrandoAndoAr,152891,https://x.com/AhorrandoAndoAr/status/2031724785521000735,4,0,1,0,2,5628.0,Twitter Web App
"Listado de Botines, canilleras, botineros y pelotas:

https://t.co/gD75Uub2WM https://t.co/Lr4cg604u7",2026-03-11 17:22:45+00:00,ahorraconana,39520,https://x.com/ahorraconana/status/2031782896575389962,2,0,0,0,1,1982.0,Twitter for iPhone
"Batería Hudson Granito Juego De Ollas Set Antihaderente 9pz
https://t.co/MrpU8SXLqg
Cupón CYBERELECTRO Y LAS PAGAN MENOS! https://t.co/UoABxwnJSW",2026-03-11 13:00:32+00:00,ahorraconana,39520,https://x.com/ahorraconana/status/2031716907682795799,6,0,1,0,0,1809.0,Twitter for iPhone
"El señor Galperín se va a Uruguay para no pagar ganancias, en función de sus ingresos, lo que sería muy justo, y pasa en todos los países desarrollados, pero te pone la opción de precios dinámicos en base al perfil del comprador. 
Es medio hipócrita. Qué país para innovar",2026-03-11 15:26:42+00:00,hernanpablo,25382,https://x.com/hernanpablo/status/2031753689791140093,14,2,4,0,0,394.0,Twitter Web App
"$MELI va a generar 1.900 nuevos puestos de trabajo en Argentina este año, con una inversión de USD 3.400 millones para expandir su logística, red de ecommerce y hacer crecer el negocio fintech. https://t.co/IRod6LWgOn",2026-03-11 18:05:38+00:00,eldaminato,51409,https://x.com/eldaminato/status/2031793688007831615,78,5,3,0,3,4073.0,Twitter Web App
@thiagott89 lo que mas me gusta es que lo mea completamente a mercadolibre 🙂🙃,2026-03-11 00:38:06+00:00,lauritacali,89,https://x.com/lauritacali/status/2031530066950139914,2,1,0,0,0,794.0,Twitter Web App
"Probablemente el mayor riesgo de Mercado Libre $MELI es Argentina, porque en Argentina el nivel de competencia es anormalmente bajo. Recordemos que venimos de un sistema político donde la inversión privada siempre se hacía de manera muy tímida por la seguridad jurídica y donde la divisa era (y todavía es en parte) un riesgo bastante grande. Por ejemplo el modelo de créditos y pagos asume un riesgo anormalmente alto en Argentina. 

Sin embargo, si se normaliza como un país donde se puede invertir con seguridad y donde la inflación se controla más empresas van a entrar con fuerza. Sea Limited $SE ya ha entrado aunque si negocio allí es todavía inmaterial y no descartaría un aumento exponencial de la competitividad en los próximos 3-5 años. 

Esto no quiere decir que Mercado Libre tenga una carta perdedora en Argentina. Al contrario, la tiene ganadora, sin embargo cuando la presión llega y hay otros players dispuestos a estrechar su margen para ganar tienes que hacer lo mismo para amplificar tu poder de mercado. Es lo que ha hecho Sea en el sudeste asiático y Mercado Libre en Brasil respectivamente, ambos de manera voluntaria.",2026-03-11 19:31:48+00:00,AparicioCadiz,3397,https://x.com/AparicioCadiz/status/2031815369648980359,4,1,1,0,0,412.0,Twitter for Android
"Tablet Samsung Galaxy Tab A9+ Sm-x210n Plus 11 Wifi 4gb 64gb Color Gris Oscuro
Con cupón CYBERELECTRO $7.500 menos
Con tarjeta 6 cuotas sin interés 
O con $ en cuenta, $18.000 menos 

https://t.co/PCezo5dUX6 https://t.co/eJMtWUoObt",2026-03-11 17:06:25+00:00,ahorraconana,39520,https://x.com/ahorraconana/status/2031778785779908946,6,0,0,0,3,1727.0,Twitter for iPhone
"Atención! @ML_Argentina anuncio que invertirá este año U$S 3.400 millones en el país y 1.900 puestos de trabajo. Hablo Juan Martín de la Serna, Presidente de Mercado Libre Argentina. https://t.co/3NCfSp4CAh",2026-03-11 17:44:04+00:00,cburgueno,67292,https://x.com/cburgueno/status/2031788259383054659,65,2,16,2,0,3224.0,Twitter for Android
"🏡 HOGAR CYBER FEST - Mercado Libre Argentina
👇 Selección especial:
🔹 Smart-Tek Aspiradora Robot AVA PRO X Mapeo Láser con estación de carga
$406.099 - 49% OFF
Mismo precio en 3 cuotas con tarjeta Mercado Pago
5% off con cupón🎟️ en publicación 
https://t.co/4uNdPpFh4k",2026-03-11 22:32:48+00:00,Gnosispira,551,https://x.com/Gnosispira/status/2031860921690366045,0,0,0,0,0,50.0,Twitter for Android
No me queda claro @cburgueno tuvieron que ir a NY para que Mercado Libre Argentina anuncie la inversión? Otra duda cual es la inversión extranjera en este caso si estamos hablando de una empresa argentina?,2026-03-11 19:57:35+00:00,fergalsalta,550,https://x.com/fergalsalta/status/2031821858295709728,0,0,0,0,0,4.0,Twitter for Android
"👦 INFANTIL CYBER FEST - Mercado Libre Argentina
👇 Selección especial:
🔹Pistola Burbujas Bazooka Rocket Automática con Luces Color Azul
$24.899 - 24% OFF
https://t.co/lbOUeCubyp
7500 off con cupón🎟️ CYBERELECTRO",2026-03-11 19:31:31+00:00,Gnosispira,551,https://x.com/Gnosispira/status/2031815302099456126,0,0,0,0,0,51.0,Twitter Web App
"📱 ELECTRODOMÉSTICOS CYBER FEST - Mercado Libre Argentina
👇 Selección especial:
🔹 Lavarropas Automático Philco Phlf6510p2 Predicta 6.5kg Color Gris
https://t.co/R0Hdm66txE
$549.999 - 45% OFF
7500 off con cupón🎟️ CYBERELECTRO",2026-03-11 19:25:41+00:00,Gnosispira,551,https://x.com/Gnosispira/status/2031813830083309938,0,0,0,0,0,44.0,Twitter Web App
"Ya llego el samsung 26 a mercado libre argentina y siguen costando mas del doble , cual excusa tiene samsung argentina ahora?
Pq en los paises vecino no esta mas del doble",2026-03-11 13:59:17+00:00,feezlo,1086,https://x.com/feezlo/status/2031731691753033911,0,0,0,0,0,31.0,Twitter for Android
Cupon Mercadolibre / Mercado Libre Argentina PALANCACYBER salu2 https://t.co/0GwTIj2XjX,2026-03-11 12:47:17+00:00,ArgenTowel,659,https://x.com/ArgenTowel/status/2031713571680198784,0,1,0,0,0,1202.0,Twitter Web App
"⚕️SALUD CYBER FEST - Mercado Libre Argentina 
👇 Selección especial
🔷 Hidratante Water Gel Facial Neutrogena Hydro Boost 50g
$17.360 - 40% OFF
ENVIO FULL PARA SUMARLO CON OTROS PRODUCTOS
https://t.co/vlREAU82FG",2026-03-11 21:47:46+00:00,Gnosispira,551,https://x.com/Gnosispira/status/2031849588777177535,0,0,0,0,0,45.0,Twitter Web App
"🏡HOGAR CYBER FEST - Mercado Libre Argentina 
👇 Selección especial
🔷 Cafetera Expresso Suono 1.5 L Acero Inoxidable 20 Bar Calentamiento de Tazas 1350 W 
$98.999 - 55% OFF
OFERTA IMPERDIBLE ‼️
Mismo precio en 3 cuotas tarjeta Mercado Pago
https://t.co/Pyq6m8Ahr1",2026-03-11 21:33:32+00:00,Gnosispira,551,https://x.com/Gnosispira/status/2031846004555763916,0,0,0,0,0,45.0,Twitter Web App
"💺 SILLAS CYBER FEST - Mercado Libre Argentina
👇 Selección especial:
🔹 Silla De Escritorio Oficina Ergonomica Circle-line Mesh Color Negro
$57.229,03 - 36% OFF
Mismo precio en 3 cuotas con tarjeta Mercado Pago
https://t.co/KebpgD5ZTG",2026-03-11 21:21:27+00:00,Gnosispira,551,https://x.com/Gnosispira/status/2031842965145206794,0,0,0,0,0,43.0,Twitter Web App
