text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
Despidos masivos en Mercado Libre Argentina? No era que estaban creciendo? Que con este gobierno se iban para arriba? Raro,2026-01-08 18:09:19+00:00,trolomarginal,59,https://x.com/trolomarginal/status/2009326567319830662,5,1,0,0,0,495.0,Twitter Web App
"Les dejo este CUPÓN DE DESCUENTO PARA MERCADO LIBRE!
No es para todos, pero bueno, por ahi a alguien le sirve!
Ingrésenlo acá https://t.co/IAsQpsr7Nc https://t.co/JF6vIZOAzZ",2026-01-08 17:27:23+00:00,ahorraconana,12048,https://x.com/ahorraconana/status/2009316015050834101,13,0,2,0,5,2745.0,Twitter for iPhone
Nunca está de más recordar que hace un tiempo en Mercado Libre un tipazo vendía la camiseta del 2016 con el dorsal de Retegui (vino al club en 2019). Realmente insólito. https://t.co/zcFY6dkfJd,2026-01-08 18:37:12+00:00,FaustinoSedano2,237,https://x.com/FaustinoSedano2/status/2009333585191522409,18,0,0,0,1,345.0,Twitter for iPhone
"@lorenzoramirez Nadie retrata más a los liberales del ""mercado libre"" que Trump. Lorenzo disgustado porque algunos no puedan jugar la partida con las cartas marcadas.",2026-01-08 08:31:08+00:00,jonvayneQ,233,https://x.com/jonvayneQ/status/2009181063449579836,1,0,0,0,0,54.0,Twitter for Android
"No hay mejor forma de arrancar el año que con esta vista: talento colombiano en movimiento 💛

¡Desde Funza, entregamos lo mejor para todo el país! https://t.co/YMXFLzELKM",2026-01-08 16:45:34+00:00,ML_Colombia,22808,https://x.com/ML_Colombia/status/2009305489931440601,5,0,2,0,0,116.0,Twitter Web App
@dlacalle @Monica_Garcia_G No. Algunas big pharma como J&amp;J son americanas y otras europeas. Los medicamentos se fabrican en Europa y Asia a menor precio. Las aseguradoras y pharma americanas no han competido en un mercado libre y de ahí los precios altos. Echar la culpa a Europa es absurdo.,2026-01-08 00:15:00+00:00,DanielLF1992,2,https://x.com/DanielLF1992/status/2009056205013176797,2,0,0,0,0,69.0,Twitter for iPhone
"Deep dive on $MELI 🧠
If you are interested or invested in Mercado Libre you better read.

First of all MercadoLibre ($MELI) is not just ""the Amazon of Latin America."" That is a lazy comparison. If we wanna trhow comparison then it is more an Amazon, PayPal and a better version of FedEx rolled into one, operating in one of the most hostile logistical and financial environments on Earth.

The company has evolved from an ecommerce marketplace into a digital infrastructure utility for Latin America, by solving the region's two biggest friction points: moving goods (logistics) and moving money (fintech), in this way it has built a dual engine moat that is exceptionally difficult to replicate.

Lest dissect the Business Model:
$MELI operates two symbiotic businesses that feed each other.

A. Commerce (The ""Amazon"" Leg)
Marketplace: The core platform matching buyers and sellers.

Mercado Envíos (Logistics): This is the crown jewel. In a region where mail systems are broken, MELI built its own. By late 2025, they increased fulfillment capacity by 41% YoY, operating their own cargo planes (""Meli Air"") and thousands of vans.​
Just one Key Stat -> Fulfillment penetration in Brazil is now over 60%, meaning MELI controls the package from warehouse to door for the majority of sales.​

B. Fintech (The ""PayPal + Nubank"" Leg)

Mercado Pago: Originally built to process payments on the platform, it is now the largest fintech in LATAM. It processes payments off-platform (QR codes, mobile POS) and offers credit.
Mercado Crédito (The profit engine): They use data from seller sales and buyer history to underwrite loans that traditional banks won't touch.
Key Stat also here -> As of Q3 2025, the credit portfolio surged 83% YoY to $11.0 billion

💪So how this turns into strenght and MOAT: 

1) The Logistics Moat (Irreplicable Scale)
In Latin America, logistics is the barrier to entry. While Amazon Brazil waives fees to attract sellers, they are playing catch up to MELI’s physical infrastructure.​

Speed as a Weapon: MELI offers same day delivery in Argentina and massive next day coverage in Mexico and Brazil. This speed creates a habit forming loop that cheaper competitors (like Shein or Shopee) cannot match on speed and smaller competitors cannot match on cost.​

Consider that, despite inflation, unit shipping costs in Brazil dropped 8% in Q3 2025 due to density efficiency.​

2) The Advertising Kicker (Pure Profit)

This is the hidden (not so much anymore) growth story. Similar to Amazon's evolution, MELI is turning its ""real estate"" into ad space.
In fact, Advertising revenue grew 63% in Q3 2025.​

Consider here that integration with Google Ad Manager allows them to serve ads platform, turning MELI into a media powerhouse for LATAM.

⚡️Now of course lets see the Risks & Threats:
Basically if you are long MELI, you are shorting Latin American instability. So lets reverse thinking and check how you could lose money investing in $MELI:

1) Credit Blowup: The credit book grew 83% YoY. In a recession, bad loans (NPLs) could spike. Currently, 15-90 day NPLs are stable at 6.8%, but this is a high-wire act. If Brazil's economy turns, this portfolio is the first domino.​

2) Margin Compression: Operating margins dipped to roughly 9.8% in late 2025 because they are spending heavily on free shipping and credit issuance. Wall Street hates margin compression, even if it's for good long term reasons.​

3) Competition: Amazon is ""buying"" share in Brazil with fee waivers and Asian players (Shein/Temu) are pressure testing MELI on price. (However, MELI's delivery speed remains a firewall against the cross-border players)

My final consideration is that $MELI is just starting to compund, as they are sit the centre of LATAM growth and It doesn't just survive Latin American volatility; it thrives on it. For example when inflation hits Argentina, people flock to Mercado Pago to yield farm their cash. When logistics are blocked, sellers rely on Mercado Envíos because there is no alternative

What are your thoughts about it?",2026-01-08 12:14:31+00:00,Rationalmind__,31,https://x.com/Rationalmind__/status/2009237277113823429,4,0,0,1,8,2723.0,Twitter Web App
"Encontramos en oferta en Mercado Libre Generador de Energía 600W Outdoor Power Bank Philips Dlp8093cb. El envío es Gratis.
Link: https://t.co/ybdZHjd3Ov https://t.co/5QiEOkpFXN",2026-01-08 14:31:48+00:00,descuentoff,54262,https://x.com/descuentoff/status/2009271825260294377,4,0,0,0,0,520.0,Twitter Web App
"La tienda oficial Converse en Mercado Libre tiene en oferta Zapatillas Para Hombre Day One Classic A15626c Converse. El envío es Gratis.
Link: https://t.co/0FIzgBSrst https://t.co/4UkgRLaMGu",2026-01-08 19:39:36+00:00,descuentoff,54262,https://x.com/descuentoff/status/2009349285717115372,3,0,0,0,0,351.0,Twitter Web App
"Aunque veo casi imposible que esa restriccion se aplique, si a los constructores les quitaran el mercado de no residentes simplemente dejan de construir esos proyectos.

Probablemenete se enfocarian en Punta Cana y areas turisticas.

Prohibir nunca es solución, el mercado libre aunque imperfecto es la mejor opcion.

Creo que valdria mas la pena educar al dominicano en referente a finanzas y la
Compra de primera vivienda.",2026-01-08 01:30:23+00:00,finanzasanonima,2512,https://x.com/finanzasanonima/status/2009075178395881578,4,1,0,0,0,145.0,Twitter for iPhone
