text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
Una de las mejores cosas que pusieron en mercado pago 🙏 https://t.co/hJmG4tnImz,2025-10-18 15:42:28+00:00,Tehuelo777,70,https://x.com/Tehuelo777/status/1979573806298710471,1,2,0,0,0,79.0,Twitter for Android
"Mercado Libre y Mercado Pago rumbo al cambio como banco: El plan secreto que cambiará todo

Mercado Libre y Mercado Pago están a punto de dar el paso más grande de su historia. Su transformación no se limita a una app nueva o a un color distinto.

El gigante tecnológico no se conforma con liderar el comercio electrónico y los pagos digitales, ahora va por más. Mercado Libre y Mercado Pago preparan su gran transformación para convertirse, literalmente, en un banco. El proyecto interno, conocido como Plan 2026, promete reconfigurar el ecosistema financiero y digital de América Latina, y ya despierta tensiones entre bancos tradicionales y fintechs.

¿Qué busca lograr Mercado Libre con su plan de expansión bancaria?
En los pasillos de la sede de Saavedra ya se habla del futuro inmediato, Mercado Libre no quiere una sola superapp, sino dos. Una enfocada en las finanzas tal como lo hace Mercado Pago y otra en la vida cotidiana como Mercado Libre.

Según fuentes consultadas por el medio iProUP, el unicornio liderado por Marcos Galperin quiere que Mercado Pago se convierta en el centro de la banca digital del grupo, mientras que la app principal se transformará en ""the app for everything"", es decir, la aplicación para todo.

De este modo, la compañía aspira a controlar los dos mundos, el del consumo y el del dinero. Desde pagar una factura o hacer una inversión, hasta contratar un seguro o comprar un viaje, todo pasaría por su ecosistema.

Mercado Libre se reinventa: De ecommerce a plataforma integral de servicios

El cambio ya comenzó. En los últimos meses, algunos servicios que estaban dentro de Mercado Pago —como la opción Restaurantes, similar a Rappi o PedidosYa— fueron trasladados a la app de Mercado Libre. Detrás de este movimiento existe la estrategia de convertir su marketplace en una plataforma integral que reúna productos, suscripciones y experiencias.

El modelo de negocio será el de revenue sharing (ganancias compartidas), a través de alianzas con terceros. La empresa ya lanzó varios servicios bajo este esquema, entre ellos:

Meli+, su programa de beneficios con envíos gratis, cuotas sin interés y acceso a Disney+ por $3.490 al mes. Virtual, su seguro de salud digital, que por $4.990 mensuales ofrece consultas médicas y recetas sin cargo.
Y esto es solo el comienzo. Según fuentes del sector, pronto se sumarán suscripciones para gimnasios, asistencias al viajero y servicios de turismo, lo que podría poner a Mercado Libre en competencia directa con Despegar.

¿Cómo se prepara Mercado Pago para convertirse en un banco?
Mientras tanto, Mercado Pago avanza hacia su metamorfosis más ambiciosa, ser una superapp financiera con licencia bancaria. La empresa espera recibir la aprobación del Banco Central entre finales de 2025 y principios de 2026.

Esto marcaría un antes y un después, ya que le permitiría captar sueldos, ofrecer préstamos hipotecarios y dar acceso a inversiones avanzadas.

El abogado fintech Iván Bolé explicó que la separación entre ambas apps es necesaria por cuestiones regulatorias:

""No se puede mezclar un ecommerce dentro de una app bancaria. El Banco Central es muy estricto con la seguridad y la regulación de las entidades financieras.""

Por eso, el grupo decidió mantener a Mercado Pago como el brazo financiero independiente, cumpliendo todas las normas del BCRA y preparándose para competir de igual a igual con los bancos tradicionales.

Mercado Pago, NFC y la guerra con los bancos por los pagos contactless
Uno de los frentes más calientes de esta transformación está en la tecnología NFC (Near Field Communication), que permite pagar simplemente apoyando el celular.

Mercado Pago quiere expandir esta función y sumar más bancos al sistema, tal como ocurrió con el QR, pero el sector financiero no parece dispuesto a ceder terreno.

Desde una entidad líder lo resumen así:

""Es imposible que nos sumemos a eso. Estamos encolumnados detrás de MODO y VISA para fortalecer nuestros propios pagos contactless.""

Por ahora, Mercado Pago solo permite usar el contactless con sus propias tarjetas prepaga o de crédito. Pero su objetivo es replicar el éxito del QR y absorber cada transacción posible, desde un café hasta un pasaje aéreo.

La ventaja que tiene Mercado Pago sobre los bancos
La gran carta que juega Mercado Pago es su base de datos. Con millones de usuarios y vendedores activos, la empresa puede evaluar riesgos crediticios con una precisión que los bancos envidian.

Francisco Chaves del Valle, del posgrado en fintech del ITBA, lo explica así:

""Una cuenta sueldo le da a Mercado Pago un usuario fiel, no por convicción, sino por hábito. Esa recurrencia mensual genera una relación financiera estable."" Y agrega. ""Con la información de las compras y ventas, pueden ofrecer préstamos personales, hipotecarios o para capital de trabajo con tasas muy competitivas.""

En otras palabras, Mercado Pago podría ofrecer los mismos servicios que un banco, pero con un conocimiento más profundo del comportamiento real de cada cliente.

Mercado Libre, Mercado Pago y el desembarco en las inversiones
Otra de las grandes apuestas será el mundo de la inversión. Mercado Pago ya está registrado como agente de liquidación y compensación ante la CNV, lo que le permite ofrecer productos financieros más sofisticados.

Según Ignacio Carballo, economista y director del Centro de Finanzas Alternativas de la UCA: ""Van a lanzar instrumentos similares a los fondos comunes de inversión, pero de forma más dinámica, como hace Brubank. Incluso podrían permitir elegir la composición de activos desde la app.""

Criptomonedas: El as bajo la manga del futuro banco Mercado Pago

El estatus de banco también le abrirá la puerta a la compraventa de criptomonedas, un proyecto que la compañía tiene listo para activar cuando el contexto regulatorio lo permita.

Se espera que arranque con USDT (Tether) y que ofrezca reintegros en compras, replicando el modelo de Melidólar en Brasil, en alianza con Ripio.

Aunque el Banco Central endureció las medidas contra el ""rulo cripto"", la empresa mantiene su estrategia a largo plazo, posicionarse como el primer banco digital latinoamericano con servicios cripto integrados.

¿Qué significa esto para los bancos tradicionales?
La movida de Mercado Libre y Mercado Pago inquieta al sistema bancario. La posibilidad de que el unicornio acceda a la licencia podría alterar profundamente la competencia.

Los bancos, que hasta ahora veían a las fintech como actores secundarios, deberán enfrentarse a una entidad con millones de clientes activos, tecnología superior y un ecosistema completamente integrado.

Además, el público joven confía más en las fintech que en los bancos tradicionales. Para muchos usuarios, la idea de que Mercado Pago se transforme en banco es una buena noticia que significa menos burocracia, más agilidad y beneficios personalizados.",2025-10-18 21:29:43+00:00,crdanielmolina,1790,https://x.com/crdanielmolina/status/1979661193733116349,0,0,0,0,0,19.0,Twitter Web App
"🔥#VMF2025 Argentina🔥

⚡STREAMING EN VIVO ⚡

YouTube 👉🏽vzlametalfest

🎟️ Valo USD $10 + comisión vía PayPal: vzlametalfest para Argentina 10mil AR$ Mercado Pago ALIAS: VMF.2025 Validar al +54 911 3250 2888

ENLACE PAYPAL 👇🏾
https://t.co/xRfdxCxNtL https://t.co/RJUx9jCjyz",2025-10-18 00:03:22+00:00,VzlaMetal,215,https://x.com/VzlaMetal/status/1979337472787255486,1,1,1,0,0,36.0,Twitter for Android
"URGENTE. LO ATROPELLARON Y LO DEJARON TIRADO AHÍ. NO SE LEVANTA Y LLORA DE DOLOR 

Necesitamos ayuda para su atención. Ya está con nosotros 

✨Alias Mercado Pago: Omfamoreno 
✨Alias Banco Nacion: Omfitas 
✨PayPal: OrgMiFielAmigo 
✔️Cuentas a nombre de Yanina Dalinger https://t.co/PI4Bqu1KFC",2025-10-18 02:17:05+00:00,OMFA_Refugio,3543,https://x.com/OMFA_Refugio/status/1979371122979410237,649,15,539,2,21,9730.0,Twitter for iPhone
"Imperdível! Grandes Marcas no Mercado Livre! Até 60% OFF 🎉

👉 https://t.co/m8KAoK0McE

E mais: cupom em alguns itens, descontos no PIX ou Mercado Pago https://t.co/echyYjKzAQ",2025-10-18 22:55:00+00:00,cupomdeouro__,20,https://x.com/cupomdeouro__/status/1979682654506357199,0,0,0,0,0,26.0,Twitter Web App
"@DOLLETTEKITTEN Flaca si alguien se acerca a mi rosquete le voy a pegar una patada como caballo, yo no soy de esos, https://t.co/px6rOUPnTH",2025-10-18 02:17:02+00:00,MInvader39110,60,https://x.com/MInvader39110/status/1979371113181257798,7,2,0,0,0,3393.0,Twitter for Android
"🎉 Grandes Marcas no Mercado Livre! Até 60% OFF em produtos selecionados

👉 https://t.co/m8KAoK0en6 #cupom 

E ainda: descontos no pix ou mercado pago em alguns produtos https://t.co/Tbo4leDZ0m",2025-10-18 21:55:00+00:00,cupomdeouro__,20,https://x.com/cupomdeouro__/status/1979667555083022726,0,0,0,0,0,58.0,Twitter Web App
"mercado pago rendendo 7 reais por dia com 120% do cdi, acho que não tem banco melhor hoje

https://t.co/sGgG2p7C8D",2025-10-18 02:23:28+00:00,marinozin,6696,https://x.com/marinozin/status/1979372728378327164,10,3,0,0,4,633.0,Twitter for Android
No sé cuál será la trampa de pagar el bondi con mercado pago. https://t.co/yPJVmAMzMK,2025-10-18 12:49:06+00:00,Edu_biker_aero,1906,https://x.com/Edu_biker_aero/status/1979530176980480149,2,1,0,0,0,125.0,Twitter for Android
"queridos amigos,nuestra ilustre tejedora Laura, mamá  de MORA Y NEGRITA,está costeando la enfermeda de la tan amada Negrita en soledad.qué opinan si la ayudamos con lo que cada uno pueda y desee? GRACIAS A TODOS
https://t.co/SHZjA5guzP (de Mercado Pago)",2025-10-18 22:36:31+00:00,TeteFajre,487,https://x.com/TeteFajre/status/1979678003694346455,0,0,0,0,0,58.0,Twitter Web App
