text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
"Cupones extras para usar en mercado libre Argentina 
Ig: Tebuscodescuentos https://t.co/xpVE0QF2O0",2025-12-01 18:53:13+00:00,tbdescuentos,3456,https://x.com/tbdescuentos/status/1995566876735537669,3,0,0,0,2,413,Twitter for iPhone
"Por sexto año consecutivo, lideramos el Ranking Merco Empresas en Argentina como la compañía con mejor reputación del país.

Este reconocimiento refleja el compromiso y la pasión de un equipo que trabaja todos los días para transformar la vida de millones de personas. https://t.co/ptrFgHpSq9",2025-12-01 14:58:56+00:00,ML_Argentina,114788,https://x.com/ML_Argentina/status/1995507916921852002,13,4,0,0,0,1276,Twitter for iPhone
"https://t.co/6YoSSr7X4j
Cupones extras para usar en mercado libre Argentina 
Ig: Tebuscodescuentos 

#MercadoLibrearg #mercadolibre #argentina #cupones https://t.co/DfdLAPRVwy",2025-12-01 21:10:27+00:00,tbdescuentos,3456,https://x.com/tbdescuentos/status/1995601409539276922,3,0,0,0,0,361,Twitter for iPhone
"Cupones extras para usar en mercado libre Argentina 

https://t.co/HDfqMmwOw1

#mercadolibre #cuponmercadolibre #Argentina https://t.co/R0iAjMQ2ZE",2025-12-01 16:32:01+00:00,tbdescuentos,3456,https://x.com/tbdescuentos/status/1995531340041912602,9,0,0,0,3,1937,Twitter for iPhone
@grok me darías un cupon de descuento que esté activo para mercado libre argentina,2025-12-01 01:41:38+00:00,sepulcralday,111,https://x.com/sepulcralday/status/1995307267579867180,0,1,0,0,0,1030,Twitter for iPhone
"Che @ML_Argentina qué onda con los repartidores? Compré un espejo que tenía que llegar el sábado y me cambiaron el envío para hoy. Como hoy no estuve en casa porque TRABAJO, le pregunté a su “ayuda” si hoy pasaron y me respondió eso. Mientras tanto no puedo cancelar la compra https://t.co/gkNzwWYPQw",2025-12-01 22:58:02+00:00,joseespinola,247,https://x.com/joseespinola/status/1995628483167617278,0,1,0,0,0,7,Twitter for iPhone
"Por 6° año consecutivo, @ML_Argentina lidera el Ranking Merco Empresas en Argentina.

Un reconocimiento que refleja la energía y el compromiso de más de 15 mil personas que trabajan todos los días para transformar la vida de millones 🚀 https://t.co/nXcTYbsO54",2025-12-01 14:10:15+00:00,juanmdlserna,2065,https://x.com/juanmdlserna/status/1995495662092538045,20,3,1,2,2,2807,Twitter Web App
@Julianacoria @ML_Argentina Así arme mí terraza 😄 https://t.co/8eQx7yc57A,2025-12-01 20:58:31+00:00,guilloadelc,161,https://x.com/guilloadelc/status/1995598407092801955,5,2,0,0,0,216,Twitter for Android
Cuidado con las compras internacionales de @ML_Argentina Cuando pasan 20 días te cancelan sin motivo y te reintegran la plata sin dar explicación. Mientras tanto trabajaron con la plata de la gente y vos perdes de comprar un producto xq ya aumento.,2025-12-01 20:44:02+00:00,cristian6680,269,https://x.com/cristian6680/status/1995594763861721214,0,1,0,0,0,9,Twitter for Android
"@ML_Argentina He comprado dos productos, llegaban entre hoy y el miércoles y hoy recibo notificación que no se pudieron enviar y me reembolsan. Pero yo quiero y necesito los productos y ahora se publican a precio mayor.",2025-12-01 20:06:28+00:00,CcG89131828,22,https://x.com/CcG89131828/status/1995585308331835838,0,0,0,0,0,1,Twitter for Android
"@ML_Argentina 2 semanas y mi compra no llegó, orgullos pero de cagar a la gente..",2025-12-01 22:14:27+00:00,Erick1612548,0,https://x.com/Erick1612548/status/1995617515607916593,0,0,0,0,0,1,Twitter for iPhone
"@ML_Argentina Usan la plata 20 dias, ganan dinero y te cancelan sin motivos. Una verguenza",2025-12-01 22:16:07+00:00,cristian6680,269,https://x.com/cristian6680/status/1995617938100142304,0,0,0,0,0,5,Twitter for Android
"✨🪴PATIOS &amp; TERRAZAS con @ML_Argentina 
(Para todos los que viven lejos de Once!)
————
Vamos a tratar de armar algo así 👇 https://t.co/w7hfoLTXoz",2025-12-01 20:39:45+00:00,Julianacoria,30938,https://x.com/Julianacoria/status/1995593685808169323,36,7,4,0,22,8190,Twitter for iPhone
"Hoy hacemos reviews de las compras del Black Friday en @ML_Argentina . 

¿Cuál primero? https://t.co/LVKrQonkvu",2025-12-01 18:10:04+00:00,inspectorahorro,1043,https://x.com/inspectorahorro/status/1995556016579121624,3,1,0,0,0,179,Twitter for iPhone
"Quién fue el genio ? 🗣️ @ML_Colombia @ML_Mexico @ML_Argentina @marcos_galperin @ML_Chile 

Quería vender unos productos que no uso en Mercadolibre y lo primero que encuentro es una advertencia genérica para todos los productos usados 🥵 un posible comprador lee eso y no compra https://t.co/KcJutyxHq6",2025-12-01 22:52:02+00:00,soyocioX,782,https://x.com/soyocioX/status/1995626975936041198,0,1,0,0,0,22,Twitter for iPhone
"Por qué @ML_Argentina sacan los comentarios? Tienen miedo que la gente diga realmente lo que es esta venta? Con el sobreprecio que tiene y la payasada del plan canje?

Basuras https://t.co/OUrPqY0Rol",2025-12-01 22:01:35+00:00,limatech_ar,104,https://x.com/limatech_ar/status/1995614280641577435,0,0,0,0,0,4,Twitter for Android
"Nobleza obliga, siempre reclamo por acá para que me den bola rápido. Está vez ni hizo falta, compré una tele grande en @ML_Argentina aprovechando el black friday y llegó rota, mandé fotos y videos y al toque me reembolsaron el dinero 👏🏽👏🏽👏🏽👏🏽👏🏽
Excelente atención.",2025-12-01 18:05:06+00:00,Pao_Orwelliana,2174,https://x.com/Pao_Orwelliana/status/1995554765175173218,0,0,0,0,0,34,Twitter Web App
@ML_Argentina Ponen productos baratos y después de 20 días cuando debería estar llegando cancelan sin explicación. Mientras tanto usan tu plata,2025-12-01 22:13:08+00:00,cristian6680,269,https://x.com/cristian6680/status/1995617186153738649,0,1,0,0,0,13,Twitter for Android
"@ML_Argentina Todo es engañoso en @ML_Argentina ,no cumplen con las entregas . No sé pueden cancelar las compras . Lo de los cupones es mentira, no brindan ninguna ayuda . Es una REVERENDA basura todo .",2025-12-01 03:47:32+00:00,moar196355,23,https://x.com/moar196355/status/1995338950563512752,0,0,0,0,0,21,Twitter for Android
"@FaustiOro otra vez es puntero del 100° #Campeonato #Argentino de #ajedrez 

https://t.co/KIMfzQMPio

@FADAJEDREZARG @FIDE_chess @chessclubICC @MyInvestorES @ML_Argentina 
@chesscom_es @chessable @chessdom https://t.co/TIBS6IenDa",2025-12-01 12:19:47+00:00,ajedrezCAIchess,6274,https://x.com/ajedrezCAIchess/status/1995467864552165784,1,0,0,0,0,92,Twitter Web App
