text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
"alo estoy con las cartas hoy, tengo paypal y mercado pago, quedan a 2000$ argentinos o 2usd cada pregunta por hoy ✨",2025-10-19 23:23:09+00:00,witxhtarott,88,https://x.com/witxhtarott/status/1980052129084502147,0,0,0,0,0,,Twitter for iPhone
"🇲🇽🔥 Loose Fit vs Baggy Jeans 👖💥
El loose cae recto y relajado 😎
El baggy trae volumen y calle 💯
6️⃣ MSI con Mercado Pago 💳
💚 +15% con Aplazo | 💸 +15% con Kueski
🎁 Compra 2 y llévate 1 GRATIS
#PDMXJeans #BaggyJeans #ModaMexicana #StreetStyle https://t.co/5Wiax8gTPk",2025-10-19 17:12:20+00:00,PDMXJeans,10,https://x.com/PDMXJeans/status/1979958807649247297,0,0,0,0,0,13.0,Twitter Web App
"🫧 DROP ATEEZ VARIADOS 🫧

☁️ Valores na imagem + frete fixo de 18 reais
☁️ Aceito pix e mercado pago
☁️ Envio na próxima segunda
☁️ Reservo, mas preferência por pagamento imediato
☁️ +70 feedbacks positivos no ig @jookisluv
❌ Sensitive Buyer ❌

🏷️ venda vendo troco troca procuro compro photocard album ateez hongjoong seonghwa yunho yeosang san mingi wooyoung jongho",2025-10-19 21:16:29+00:00,jookisluv,1144,https://x.com/jookisluv/status/1980020252579647874,2,1,0,0,1,57.0,Twitter for iPhone
Como duele entrar a mercado pago los domingos después de salir,2025-10-19 21:40:00+00:00,Esequielcrr11,13,https://x.com/Esequielcrr11/status/1980026168775504334,0,0,0,0,0,6.0,Twitter for Android
Necesito que alguien me diga a quien le puedo comprar un aranara y pagarlo con mercado pago,2025-10-19 14:02:00+00:00,akeylvs,167,https://x.com/akeylvs/status/1979910909217702374,1,1,0,0,0,66.0,Twitter for Android
"🚨 CUPOM MERCADO LIVRE 

🎟: R$25 OFF em compras acima de R$70

👇 Resgate aqui:
🔗 https://t.co/1AkBVUspdh

Baixe o app do Mercado Pago, crie uma conta e use o saldo como pagamento de uma compra no Meli para resgatar o cupom. 

❗️ Válido para primeiro pagamento com Mercado Pago. https://t.co/Ezi7vOcxTq",2025-10-19 16:19:15+00:00,goodpromosbr,2212,https://x.com/goodpromosbr/status/1979945451139850426,2,0,2,0,1,276.0,Twitter for Android
"vou deixar pra pagar o q eu n consegui mês que vem, espero q o mercado pago enfie os juros no cu dele",2025-10-19 23:16:12+00:00,pkseojoo,299,https://x.com/pkseojoo/status/1980050377849393231,0,0,0,0,0,7.0,Twitter for iPhone
"🎉 Grandes Marcas no Mercado Livre! Até 60% OFF em produtos selecionados

👉 https://t.co/m8KAoK0McE #cupom 

E ainda: descontos no pix ou mercado pago em alguns produtos https://t.co/hCgLo0H7Hx",2025-10-19 21:55:00+00:00,cupomdeouro__,20,https://x.com/cupomdeouro__/status/1980029942906974686,0,0,0,0,0,75.0,Twitter Web App
@LShadowR_ ME ARDÍ PORQUE ALIEXPRESS NO ME DEJA PAGAR CON PAYPAL NI HACERME CUENTA EN MERCADO PAGO POR SER DE CANADÁ https://t.co/Gw2sZn0puE,2025-10-19 16:54:13+00:00,beckyxix_,1865,https://x.com/beckyxix_/status/1979954247593603395,3,2,0,0,0,31.0,Twitter for Android
"🇧🇷 *VENDA NACIONAL* 🇧🇷

♡ D-Day calendar Jimin/Taehyung /Jhope 

☆Envio semanal

💰 Pagamento por PIX, PicPay ou Mercado Pago (acréscimo de 5%)

☆˚｡Feedbacks no perfil da @personak_store☆˚｡

https://t.co/NI5uA8yuuL

#VENDA #VENDO #PHOTOCARD #BTS https://t.co/CFbRjmbSw4",2025-10-19 00:49:52+00:00,personak_store,332,https://x.com/personak_store/status/1979711564648481100,2,0,5,0,1,538.0,Twitter for Android
"@SalvaDiStefano Yo soy re inteligente estoy corriendo al tesoro de estados unidos desde mercado pago, el lunes sigo comprando 25 millones de dólares en el techo de la banda https://t.co/9i6vuPwIHd",2025-10-19 01:29:35+00:00,LucasAlv93,73,https://x.com/LucasAlv93/status/1979721559951773706,12,0,0,0,0,477.0,Twitter for Android
"Hoy tenés 15% de descuento con Mercado Pago y 15% con tu Comunidad y muchas #promos más 🤗🤗 ¡No las dejes pasar!

Sumate a nuestro canal de Whatsapp 👉 https://t.co/lGKEeBaMYG https://t.co/QDUIzR5fIN",2025-10-19 10:30:00+00:00,Coto_Ar,19435,https://x.com/Coto_Ar/status/1979857559717924865,0,0,0,0,0,204.0,Twitter Web App
"Imperdível! Grandes Marcas no Mercado Livre! Até 60% OFF 🎉

👉 https://t.co/m8KAoK0en6

E mais: cupom em alguns itens, descontos no PIX ou Mercado Pago https://t.co/iRbct2NBKN",2025-10-19 20:54:00+00:00,cupomdeouro__,20,https://x.com/cupomdeouro__/status/1980014592970338410,0,0,0,0,0,57.0,Twitter Web App
"Imperdível! Grandes Marcas no Mercado Livre! Até 60% OFF 🎉

👉 https://t.co/m8KAoK0McE

E mais: cupom em alguns itens, descontos no PIX ou Mercado Pago https://t.co/7mwhUPbSqV",2025-10-19 22:55:00+00:00,cupomdeouro__,20,https://x.com/cupomdeouro__/status/1980045042313240774,0,0,0,0,0,36.0,Twitter Web App
"Grido

Helado Grido familiar x 3l a $14.240 en Mercado Pago Delivery.

Y pueden tener $7.000 de descuento y envío gratis en el primer pedido, accediendo de este link:
https://t.co/lrUspsFynv

Válido para CABA y alrededores, Córdoba y ahora también en Rosario 🙌 https://t.co/JPzAB8eT8B",2025-10-19 19:30:18+00:00,AhorrandoAndoAr,109795,https://x.com/AhorrandoAndoAr/status/1979993527032467917,8,0,2,0,2,7490.0,Twitter for Android
Si participas del sorteo mándame captura para poder anotarte .ya que los titulares de no son lo mismo de los @rroba. De esa manera puedo anotarme .gracias celu mío 1166716409.  Alias mercado Pago 👉👉👉chopi.perro.lindo👈 Gracias https://t.co/Oogzhe4r3c,2025-10-19 12:02:11+00:00,rubenpenalba1,9978,https://x.com/rubenpenalba1/status/1979880756223864897,32,4,26,1,1,965.0,Twitter for Android
"Nadie me mintió tanto como las notificaciones de mercado pago de ""recibiste 5k"" ""10k de regalo 🔥""  y son promociones chotas",2025-10-19 22:30:25+00:00,Cobas01,178,https://x.com/Cobas01/status/1980038857363005550,1,0,0,0,0,14.0,Twitter for Android
"🎉 Grandes Marcas no Mercado Livre! Até 60% OFF em produtos selecionados

👉 https://t.co/m8KAoK0McE #cupom 

E ainda: descontos no pix ou mercado pago em alguns produtos https://t.co/0B7NJNyFlZ",2025-10-19 19:53:00+00:00,cupomdeouro__,20,https://x.com/cupomdeouro__/status/1979999240710664472,0,0,0,0,0,52.0,Twitter Web App
OJO AMIGOS ..hay una mujer llamada BRIGGITTE ESPINOZA que hakeo un celular y está pidiéndo …plata !  Pide que le hagan transferencia de BANCO MERCADO PAGO CTA VISTA NU MERO 10 18 213071 !! Mucho cuidado !!!!!,2025-10-19 19:43:28+00:00,pacita1216,1862,https://x.com/pacita1216/status/1979996844370387345,0,0,0,0,0,20.0,Twitter for iPhone
"Hola @marcos_galperin dice @Briatore que le transfieras unos pesitos más por @mercadopago , piensa que te cobró poco por la publi...😉 https://t.co/DY4yUpKcjC",2025-10-19 22:10:42+00:00,tommylatyn,142,https://x.com/tommylatyn/status/1980033896659251510,0,0,0,0,0,382.0,Twitter for Android
@mercadopago debería permitirme dejar el reembolso acreditado en mi cuenta con ellos en vez de automáticamente devolverlo a la tarjeta de debito https://t.co/A550mtCF1p,2025-10-19 21:09:14+00:00,cdeachaval,201,https://x.com/cdeachaval/status/1980018426619044258,0,0,0,0,0,10.0,Twitter Web App
"Feliz cumpleaños mi vida!
Tematica Mercadolibre @mercadopago @ML_Argentina
@Mercadolibre @marcos_galperin https://t.co/iZ3yS7fLiC",2025-10-19 19:24:24+00:00,AlejandroNedel,6,https://x.com/AlejandroNedel/status/1979992044241121422,0,1,0,0,0,19.0,Twitter for Android
"@davey_juice Monee grew loans outstanding 90% y/y while maintaining a 1% NPL in Q2. For me, this is *the most* important factor for the stock’s performance over the long term. Can Monee become MercadoPago? Or does it flop? 

Big questions, but I trust Forrest! $SE",2025-10-19 12:38:55+00:00,emergingmktbull,199,https://x.com/emergingmktbull/status/1979890001996632094,4,0,0,0,0,283.0,Twitter for iPhone
@mercadopago hola.ayuda por favor a mi papá le suspendieron la cuenta.,2025-10-19 19:55:11+00:00,RodryAB,78,https://x.com/RodryAB/status/1979999791707730295,0,0,0,0,0,6.0,Twitter for Android
"Se cumplió un mes desde que Pirata fue despensionado 🐾
Nos faltan apenas $1.000 para cubrir todo lo que abonamos.
No se olviden de él, que fue ese perrito al que habían abandonado y que hoy sigue saliendo adelante gracias a ustedes ❤️

https://t.co/ao8fcoCwu7",2025-10-19 15:46:30+00:00,redbicheraof,3969,https://x.com/redbicheraof/status/1979937206916575712,9,0,22,0,0,509.0,Twitter for iPhone
@mario_dico50 @Hacienda_Mexico @mercadopago @SATMX @Claudiashein Shhhhh no muevas aguas!!! Mejor para el ciudadano.,2025-10-19 02:49:42+00:00,ShTolee,2875,https://x.com/ShTolee/status/1979741721698386302,7,0,0,0,0,300.0,Twitter for Android
"ey, @mercadopago 
acá mostrame las últimas transferencias que le hice a esa persona https://t.co/e3ZnT6v5hH",2025-10-19 22:38:45+00:00,0juano,894,https://x.com/0juano/status/1980040954351436230,0,0,0,0,0,74.0,Twitter for iPhone
Cometí el error más racista del mundo y es confundirme de contacto cuando pagué por transferencia en el supermercado (chino obviamente). Le pagué al super de casa cuando estaba comprando en el del laburo. Esa opción de transferencias rápidas de mercadopago es la muerte misma :S,2025-10-19 14:04:51+00:00,ip2puntocero,76,https://x.com/ip2puntocero/status/1979911628792398312,1,0,0,0,0,35.0,Twitter for iPhone
"@dimeperra @lagranjavipmx los felicito, la están rompiéndo @ScrubDaddyMx @mercadopago sin miedo al éxito, este show es lo mejor",2025-10-19 04:06:38+00:00,LatinaPocahont1,97,https://x.com/LatinaPocahont1/status/1979761081418686639,32,0,0,0,0,735.0,Twitter for Android
Ambas cosas valen cada puto centavo de mi mercadopago.,2025-10-19 13:54:54+00:00,m4stropier0,274,https://x.com/m4stropier0/status/1979909124398735510,0,0,0,0,0,19.0,Twitter for Android
"Super Mario Galaxy + Super Mario Galaxy 2 - Nsw
=========
[MERCADO LIVRE]
Preco: R$357,08
Desconto: 7% OFF Saldo no MercadoPago
Link do Produto: https://t.co/FS8JziQiAq
=========",2025-10-19 21:13:11+00:00,lekohsguima,4,https://x.com/lekohsguima/status/1980019422354936016,0,0,0,0,0,8.0,Twitter Web App
"Battlefield 6 - Ps5
=========
[MERCADO LIVRE]
Preco: R$327,76
Desconto: 7% OFF Saldo no MercadoPago
Link do Produto: https://t.co/gqTsOefh37
=========",2025-10-19 20:52:24+00:00,lekohsguima,4,https://x.com/lekohsguima/status/1980014189784580484,0,0,0,0,0,26.0,Twitter Web App
Yo podré ser medio bldo pero como van a hacer el logo de mercadopago casi igual al de mercadolibre,2025-10-19 13:27:43+00:00,Tomimagallanes1,375,https://x.com/Tomimagallanes1/status/1979902282054480105,0,0,0,0,0,21.0,Twitter for iPhone
"@PinedoFederico Síntomas el subte con la SUBE gastas 1000 mangos ( casi sin subsidio) dicen que no dan los costos para que sea más barato.pero si pagas con @mercadopago te sale 300 pesos 
QUIEN PONE LA DIFERENCIA? NO CREO QUE GALPERIN ESTE PAGANDO SUBSIDIOS AL SUBTE 
RARI",2025-10-19 16:11:58+00:00,juanaqac,135,https://x.com/juanaqac/status/1979943617536893403,0,0,0,0,0,38.0,Twitter for Android
"@Fatinoriega Marido q, como Hiroito, nunca tiene plata encima, hoy me pidió cash para “un trámite” y volvía! Resulta q había tratado de comprarme flores y no le aceptaban tarjetas! No, tampoco sabe hacer transferencias y q existe algo q se llama Mercadopago! Nunca se casen con un intelectual!",2025-10-19 22:33:29+00:00,suca_kelly,125,https://x.com/suca_kelly/status/1980039628364386682,0,0,0,0,0,6.0,Twitter for iPhone
@Ozono_V2 Jajaaja y la parte en que cada 6 meses le pedis a mercadopago credito para comprar el café de especialidad cuando la decis?.,2025-10-19 20:11:00+00:00,carrizoblue,138,https://x.com/carrizoblue/status/1980003772169412993,0,0,0,0,0,19.0,Twitter for iPhone
@optimusbear @mercadopago esta en 36% me voy a pasar todo a personal pay que tiene 62% graciass,2025-10-19 03:40:32+00:00,BetoUrquizaa,70,https://x.com/BetoUrquizaa/status/1979754512266248366,0,0,0,0,0,175.0,Twitter for iPhone
"YCH HALLOWEEN AVATAR

Price: $15 USD / $15.000 ARS 🇦🇷
Any species, any gender | MULTI-SLOT
Payment via: Paypal / MercadoPago

DM @Emipuchucha if you are interested

#Furryfandom #Furry #Halloween2025 #Halloween #Commissions #YCH https://t.co/l14tnkq9E3",2025-10-19 16:23:45+00:00,Emipuchucha,362,https://x.com/Emipuchucha/status/1979946583195111917,2,0,0,1,0,48.0,Twitter Web App
"👟 Adidas 

📣30% en Fútbol 
📣12 sin interés Mercadopago + tarjeta crédito de cualquier banco 

👉🏼Argentina $49.000
👉🏼Juventus $42.000
👉🏼Botines F50 $56.000 ( me hizo un descuento fantasma creo yo porque hay descuento x llevar tres ítems ) 
👉🏼AFA aniversario $74.000 https://t.co/nJSJUywfhA",2025-10-19 21:20:38+00:00,vmenditto,259917,https://x.com/vmenditto/status/1980021297183707143,46,7,0,0,23,23438.0,Twitter for iPhone
"¡Hola! 👋
Te regalo hasta 84% de descuento para que compres la terminal Point que mejor se ajuste a tu negocio.
Cobra con tarjetas con chip, banda y sin contacto 🤑.
¡Aprovecha ahora!
Aprovecha el descuento ahora: 👉👉 https://t.co/opiLG0c81q https://t.co/xEJoxB6mk5",2025-10-19 21:45:42+00:00,angel190421,557,https://x.com/angel190421/status/1980027603877769555,0,0,0,0,0,8.0,Twitter Web App
