text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
Más de 15 días reclamando a @mercadopago para que devuelva dinero trasferido a una cuenta propia. Se tiran la pelota con @BancoGalicia y el banco ya mandó el comprobante que ellos devolvieron el dinero. Dónde está la plata ? @mercadopago,2026-01-06 17:14:09+00:00,juanchiicruuz,253,https://x.com/juanchiicruuz/status/2008587908002038023,2,3,5,0,0,488,Twitter for iPhone
"ME SIGUE PASANDO es literalmente el cuarto día y aún no puedo usar la aplicación!!! no puedo ver la actividad, no puedo reservar dinero, no puedo hacer nada @mercadopago @marcos_galperin @ML_Argentina @Mercadolibre",2026-01-06 21:43:51+00:00,ritaaberger,160,https://x.com/ritaaberger/status/2008655781156258109,0,0,0,0,0,22,Twitter for iPhone
@vmenditto @McDonalds_Ar @astropay_latam @mercadopago Verooo🤞🏻 https://t.co/YKwp39ZdJn,2026-01-06 16:01:15+00:00,daaaanirod_,315,https://x.com/daaaanirod_/status/2008569561562705937,15,1,0,0,4,6151,Twitter for Android
"@vmenditto @McDonalds_Ar @astropay_latam @mercadopago 20mil sale en el oeste...saladitos, pero los muñecos estan muy buenos! https://t.co/rwMmTDDRls",2026-01-06 17:17:12+00:00,m_eugeZ,34,https://x.com/m_eugeZ/status/2008588676088091117,15,0,0,0,0,1996,Twitter Web App
"cuando vaya a huracán voy a desinstalar todas las apps cerrar la cuenta de google eliminar mercadopago y miargentina, cosa que si me duermen el cel no me doben las cuentas 🕊🕊🕊",2026-01-06 18:02:26+00:00,transmutancia,649,https://x.com/transmutancia/status/2008600056820363617,0,0,0,0,0,22,Twitter for Android
"@vmenditto @mercadopago Hasta el mes pasado lo use y me reintegraron, entro a beneficios y me figura, esperare y sino hare el reclamo, veremos q pasa https://t.co/l2xDu30FTC",2026-01-06 18:36:53+00:00,Planeetaa,104,https://x.com/Planeetaa/status/2008608726434148410,0,1,0,0,0,74,Twitter for iPhone
@mercadopago assim depois q fechou com @Anitta https://t.co/EIl5yJl5wS,2026-01-06 17:47:38+00:00,moniquinhadiva,3431,https://x.com/moniquinhadiva/status/2008596334602031361,3,0,0,0,0,81,Twitter for Android
"El día 30 de diciembre me llegó la bonificación completa del 30% de las compras durante las #horasbanamex en Walmart y MercadoPago (compré en LG en línea) #BuenFin

¿Ya les llegó?  A algunos les llegó incompleta o no les contaron algunas compras ¿Ya reclamaron? https://t.co/p1R5RUlI3k",2026-01-06 22:19:07+00:00,EComprasMX,2146,https://x.com/EComprasMX/status/2008664654109962749,1,0,0,0,0,35,Twitter Web App
"@mercadopago me están cobrando un crédito de Mercado Libre que nunca solicité. No me responden a ningún Mail
enviado y tampoco me llaman por WhatsApp (que es una de las opciones que ofrecen)
Con quién puedo verlo
#fraude #mercadolibre #mercadopago #credito",2026-01-06 21:25:16+00:00,prattiana,1843,https://x.com/prattiana/status/2008651103672713716,0,0,0,0,0,47,Twitter for iPhone
lo caras que van a ser las pcs de cheongmyeong llora mi mercadopago,2026-01-06 16:14:42+00:00,douloreux,172,https://x.com/douloreux/status/2008572947687211196,0,0,0,0,0,127,Twitter for Android
@briannvalente Tengo prepago Movistar y hago una ratoneada porque no quiero factura. Cargo saldo con Mercadopago y me regalan gigas. El mínimo que recargo para obtener el mayor beneficio es $7.000 https://t.co/yQJUN2kIH1,2026-01-06 19:45:42+00:00,AliLibNac,48,https://x.com/AliLibNac/status/2008626046568919172,19,4,1,0,7,2708,Twitter for iPhone
"MercadoPago se va a comer enteras a todas las fintech venezolanas, tienen demasiada expertise y no andan inventando ataques raros.",2026-01-06 12:11:34+00:00,ErickSky,18578,https://x.com/ErickSky/status/2008511758651228348,2,2,1,0,0,118,Twitter Web App
"🛋️ LLEGO FRIENDS + @McDonalds_Ar à la Argentina 

No hay promo hoy martes con nada asi que o pagas precio completo o esperas a jueves YOY o vemos si renueva @astropay_latam en la app o @mercadopago delivery para las zonas de alcance 

Decime si se me pasa quizá alguna promo vigente o quizá bancaria puntual para que los fans puedan aprovechar 🙃",2026-01-06 15:15:24+00:00,vmenditto,297298,https://x.com/vmenditto/status/2008558021157269994,345,17,9,13,61,239359,Twitter for iPhone
"@ens1996_ ¿Qué pensás hacer respecto de estos casos @marcos_galperin?. @ML_Argentina, @mercadopago.",2026-01-06 22:13:31+00:00,AlejandroRenFe1,4299,https://x.com/AlejandroRenFe1/status/2008663244446331300,0,0,1,0,0,24,Twitter for Android
@iaruciancio @vmenditto @McDonalds_Ar @astropay_latam @mercadopago Elegí a Joey 💖 https://t.co/umUoSnNO5u,2026-01-06 15:26:27+00:00,Yukardau,579,https://x.com/Yukardau/status/2008560805252657666,0,1,0,0,0,116,Twitter for Android
@vmenditto @McDonalds_Ar @astropay_latam @mercadopago https://t.co/pYmaCXOKDX,2026-01-06 17:44:40+00:00,mprvros,120,https://x.com/mprvros/status/2008595587625873751,2,1,0,0,0,1065,Twitter for Android
@vmenditto @McDonalds_Ar @astropay_latam @mercadopago son momoshos https://t.co/pp4j7URTe4,2026-01-06 22:42:54+00:00,QueenLalah,1211,https://x.com/QueenLalah/status/2008670641801863623,0,0,0,0,0,71,Twitter for Android
"💥Cadeira de Praia Reclinável Tramontina Bali Baixa em Alumínio com Assento Azul
✨Para deitar e pegar aquele bronze ou sentar para ler seu livro predileto, a cadeira de praia reclinável 
👉Compre pelo link abaixo!
 👇👇👇👇
https://t.co/dPkwzy6vYj
#cadeiradepraia
#Tramontina https://t.co/7rgZK8SpkJ",2026-01-06 22:43:54+00:00,jlmramos52,7,https://x.com/jlmramos52/status/2008670891383926852,0,0,0,0,0,8,Twitter Web App
confie demasiado en el “dios proveerá” y me terminé gastando toda mi reserva de mercado pago… dios podes empezar a proveer ya plis?? https://t.co/bZFE8vJIQ0,2026-01-06 23:19:21+00:00,Lu__ttt,129,https://x.com/Lu__ttt/status/2008679814719226203,0,0,0,0,0,6,Twitter for iPhone
"Tô vendo se isso do mercado pago é verdade, apareceu para mim uma notificação dizendo que se eu cadastrasse ou o cpf ou o número do celular e de uma conta minha fizesse um pix de 60 reais eu ganharia 30 conto. Parece que demora 1 ou 2 dias pra saber. Acho que os 30 não dá pra fazer nada tipo enviar pra outra conta tipo o cashback do recarga pay que até hoje não consegui usar. Sim... Sou burra. 😔🫏",2026-01-06 21:48:35+00:00,cjscjs1986cjs,69,https://x.com/cjscjs1986cjs/status/2008656970769895875,0,0,0,0,1,40,Twitter for Android
"Hay una cosa q me saca de quicio, es raro porque en general soy un tipo apacible, pero hoy me transformé en el increíble HULK!, quise habilitar la cuenta en dólares de MERCADO PAGO y me pide ""El reconocimiento facial"", lo intenté mil veces y no lo logré ¡NUNCA PUTIÉ TANTO, GRRR!",2026-01-06 21:32:26+00:00,Eduardoomar11,4746,https://x.com/Eduardoomar11/status/2008652907403751856,0,0,0,0,0,54,Twitter for Android
"🚀 Programa de Referidos – Optimización de PC
¿Conocés a alguien que quiera más FPS y menos input lag?
Ganás 25% por cada venta, sin límites ni requisitos.
💳 Pagos: PayPal y Mercado Pago.
Invitá al cliente al Discord y que diga que viene de tu parte.
👉 https://t.co/LjMUivVVLZ",2026-01-06 18:32:58+00:00,lolovich21_,33,https://x.com/lolovich21_/status/2008607743934976152,3,0,1,0,0,81,Twitter Web App
"07, 08, 09 y 10/01 - Simples maleantes con empaques de grandeza

- Efemérides... y algo más - La historia de los 70 como nunca te la contaron

😀 Tu colaboración es esencial:

- Alias de Mercado Pago: https://t.co/2V8WErFwzQ https://t.co/oA5i2ff9Md",2026-01-06 20:02:44+00:00,davidrey11,586,https://x.com/davidrey11/status/2008630331092390197,0,0,0,0,0,14,Twitter Web App
Nubank e mercado pago já me mandaram sla quantas notificações sobre limite e guardar dinheiro https://t.co/uLTuV5F4WP,2026-01-06 15:00:10+00:00,Izaah_Marie,15440,https://x.com/Izaah_Marie/status/2008554188503191745,0,0,0,0,0,89,Twitter for iPhone
"Esto a nada de denunciar por estafa a Mercado Pago.
Cuando mas pobre estoy, me llega esta notificación de mrd.
Y sí, siempre, pero SIEMPRE me llega cuando no tengo 1 peso😭 https://t.co/BEBDiA8xNO",2026-01-06 22:38:08+00:00,kArrepenti2,454,https://x.com/kArrepenti2/status/2008669439940767864,0,0,0,0,0,14,Twitter for Android
Realme 15 Pro bomba em oferta com parcelas a perder de vista via Mercado Pago https://t.co/7LonOqw3ga,2026-01-06 21:28:39+00:00,TudoCelular,65198,https://x.com/TudoCelular/status/2008651955652993508,2,0,0,0,0,113,IFTTT
Carrefour Banco: su billetera paga más que Mercado Pago y ofrece descuentos y cuotas⬇️ https://t.co/ARK6hzOump,2026-01-06 18:53:05+00:00,iProfesional,90410,https://x.com/iProfesional/status/2008612802575929368,0,0,0,0,0,223,Marfeel Amplify
"Mí sobrino se quebró el brazo, por favor... A aquellos que le llegue el mensaje pueden compartir, RT y/o colaborar. #protesis #operacion #ayudameporfavor 
Alias : laugimenez8 (mercado pago)
@mercadopago @LuzuComunidad @cmdeluzu https://t.co/i4UY7UCMmh",2026-01-06 15:00:15+00:00,laugimenezleiva,246,https://x.com/laugimenezleiva/status/2008554211878043743,0,0,0,0,0,27,Twitter for Android
"$MELI +9–10% this week 👀
Yes, there was some noise around EPS… but zoom out.

Revenue growth is still strong.
E-commerce penetration in LATAM is still early.
Mercado Pago keeps quietly becoming a fintech monster.

This isn’t a “perfect quarter” stock it’s a decade-long compounding story playing out in real time.

Long-term growth narrative very much intact.",2026-01-06 16:50:49+00:00,BagholderIQ,824,https://x.com/BagholderIQ/status/2008582034378105220,1,1,0,0,0,85,Twitter for iPhone
