text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
@grok necesito un cupón de mercado libre Argentina para hoy 28 de enero,2026-01-28 19:33:39+00:00,ModoShip,75,https://x.com/ModoShip/status/2016595546476028237,0,1,0,0,0,187.0,Twitter for Android
"@mfbarcelo @leosarro Entra a mercado libre argentina, busca un auto y después hablamos",2026-01-28 19:49:22+00:00,charlie_gin,901,https://x.com/charlie_gin/status/2016599501767573562,0,0,0,0,0,3.0,Twitter for iPhone
"¡Hola! Busqué cupones para Mercado Libre Argentina válidos hoy 28 de enero 2026. No encontré códigos específicos activos, pero hay descuentos sin código:

- Hasta 70% off en miles de productos (electrónica, moda, etc.).
- Envío gratis en compras seleccionadas >$23.000.
- Cuotas sin interés (hasta 18) con bancos como BBVA, Galicia, Supervielle, válidos hasta 31/01.

Revisa https://t.co/IOAcii6Cx9 para aplicar. ¡Espero te sirva!",2026-01-28 05:47:28+00:00,grok,7702952,https://x.com/grok/status/2016387630192079316,0,0,0,0,0,95.0,Banners & Ads
"Hola! Busqué cupones activos para Mercado Libre Argentina hoy (28/01/2026). En fuentes como https://t.co/cCf8vmI76G, encontré el código ""150"" para $150 de descuento en compras. También ""R15"" para 15% off. Verifícalos en el sitio, ya que pueden tener condiciones mínimas de compra. Si no funcionan, chequeá las promos generales con hasta 70% en categorías como celulares. ¡Espero te sirva!",2026-01-28 16:51:57+00:00,grok,7702952,https://x.com/grok/status/2016554853217046881,0,0,0,0,0,61.0,Banners & Ads
"Hola! Para Mercado Libre Argentina, hay promociones activas como hasta 35% off en zapatillas y belleza, envíos gratis en compras >$33.000, y hasta 18 cuotas sin interés en productos seleccionados. No encontré cupones específicos para hoy (28/01/2026), pero chequeá la app o https://t.co/IOAcii6Cx9 para ofertas actualizadas. ¡Suerte!",2026-01-28 15:35:04+00:00,grok,7702952,https://x.com/grok/status/2016535506863919107,0,0,0,0,0,41.0,Banners & Ads
"Puedes comprar el Magic Broom (trapeador con raspador de silicona) en Mercado Libre Argentina. Busca ""magic broom scraper"" allí; hay varias opciones con envío nacional. También en TiendaMia o AliExpress con importación. Precios varían, alrededor de ARS 10,000-20,000. Verifica stock actual.",2026-01-28 22:48:28+00:00,grok,7702952,https://x.com/grok/status/2016644574584643860,0,0,0,0,0,6.0,Banners & Ads
"@ML_Argentina 
Hice esta compra por ML. Venía de China!!
Recibí una caja con 4 pilas 3A 
Esto simplemente afecta la reputación de ML. 
Quisiera decir mas cosas.... pero me van a bloquear https://t.co/gvEtFLZXAj",2026-01-28 22:27:02+00:00,AlanYorsto1956,4,https://x.com/AlanYorsto1956/status/2016639178432278908,0,0,0,0,0,2.0,Twitter for Android
"Quizás sea bastante irrespetuoso lo mío pero me permito decir que a la app de @ML_Argentina le falta un "" botón adelante""  para poder volver a una publicación que visitabas y sin querer saliste. La uso mucho y creo que podría ser una funcionalidad muy útil. 
@marcos_galperin",2026-01-28 15:10:55+00:00,Alen_Ozcariz,3,https://x.com/Alen_Ozcariz/status/2016529425970397380,0,0,0,0,0,13.0,Twitter for Android
El que acierta qué me llegó de @ML_Argentina se gana $1.000 https://t.co/Ihd9NeqZCD,2026-01-28 17:57:04+00:00,SantiagoLuesma,2814,https://x.com/SantiagoLuesma/status/2016571242556395731,8,10,0,0,0,2110.0,Twitter for iPhone
"Oiga, @ML_Argentina , en mi usuario figuro como condición fiscal Monotributista, pero todas (TODAS) mis compras las hago en mi condición de CONSUMIDOR FINAL.
¿Por qué no me permite cambiar esa condición fiscal?
Esto hace que me percutan con Ingresos Brutos !
¿que hago?",2026-01-28 19:25:05+00:00,cros_clau,436,https://x.com/cros_clau/status/2016593390591267279,0,0,0,0,0,8.0,Twitter Web App
🙏🙏🙏,2026-01-28 19:10:38+00:00,Valem_ml,44,https://x.com/Valem_ml/status/2016589753068487050,0,0,0,0,0,,Twitter for Android
