text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
Se viene #CyberMonday y te dejamos algunos consejos para que tus compras sean 100% seguras 👇🏽 https://t.co/gAnYbp38Vf,2025-10-30 20:39:46+00:00,ML_Argentina,114297,https://x.com/ML_Argentina/status/1983997277594382540,9,2,2,0,1,1130,Twitter Web App
"Hola @grok porfa me conseguís un cupón  de Mercado libre Argentina sin mínimo de compra? De hoy, jueves 30 de octubre",2025-10-30 22:37:13+00:00,epicentro36,0,https://x.com/epicentro36/status/1984026835089551501,0,0,0,0,0,2,Twitter for iPhone
"Dale @grok jugatelas y dame un cupon vigente el jueves 30 de octubre de 2025 en mercado libre argentina, por favor",2025-10-30 18:22:57+00:00,epicentro36,0,https://x.com/epicentro36/status/1983962847324598689,0,1,0,0,0,24,Twitter for iPhone
@Kady_Yamada_ mercado libre argentina https://t.co/7a3Xf02y97,2025-10-30 22:06:00+00:00,yuriingoogle,565,https://x.com/yuriingoogle/status/1984018979535634660,1,1,0,0,0,32,Twitter for Android
"🤖 Si eres un apasionado por la Inteligencia Artificial, no te puedes perder a Pablo Segura de Mercado Libre Argentina.

 Vive esta experiencia en Colombia 4.0 este 4 y 5 de noviembre en Corferias, Bogotá.
✨ ¡Te esperamos! Regístrate gratis en https://t.co/uheTPpPxNY https://t.co/iiJMS1YVAp",2025-10-30 17:01:54+00:00,Col4punto0,32179,https://x.com/Col4punto0/status/1983942448217788912,0,0,0,0,0,87,Buffer
@grok dame un cupon vigente el jueves 30 de octubre de 2025 en mercado libre argentina sin compra mínima,2025-10-30 18:18:17+00:00,epicentro36,0,https://x.com/epicentro36/status/1983961672873062567,0,1,0,0,0,10,Twitter for iPhone
@grok dame un cupon vigente el jueves 30 de octubre de 2025 en mercado libre argentina,2025-10-30 18:14:39+00:00,epicentro36,0,https://x.com/epicentro36/status/1983960756426305948,0,1,0,0,0,10,Twitter for iPhone
"@epicentro36 Un cupón vigente hoy en Mercado Libre Argentina es ""PREVIAVOLAR"" para $5.000 de descuento en compras mínimas de $50.000. Ingrésalo en la sección de cupones de la app o sitio web. Verifica disponibilidad, ya que pueden variar.",2025-10-30 18:16:11+00:00,grok,6544161,https://x.com/grok/status/1983961141878628816,0,0,0,0,0,74,Banners & Ads
"@epicentro36 Lo siento, no encontré un cupón específico sin mínimo de gasto vigente hoy en Mercado Libre Argentina. Hay promociones automáticas como envíos gratis desde $33.000 y hasta 60% off en productos seleccionados. Verificá en el sitio o app para ofertas actuales.",2025-10-30 18:24:38+00:00,grok,6544161,https://x.com/grok/status/1983963269628149958,0,0,0,0,0,71,Banners & Ads
@grok  dame un cupon vigente el jueves 30 de octubre de 2025 en mercado libre argentina sin mínimo de gasto,2025-10-30 18:23:39+00:00,epicentro36,0,https://x.com/epicentro36/status/1983963024533979333,0,0,0,0,0,2,Twitter for iPhone
