text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
"O desrespeito é tanto, que o problema é do sistema do banco @Bradesco e culpam o wi-fi do usuário! Não é atoa que o @mercadopago nada de braçada e só cresce!
#bradesco
#erro4859CI https://t.co/2HLmS8hS27",2026-02-20 00:05:49+00:00,aquaresemin_83,2,https://x.com/aquaresemin_83/status/2024636572910354870,5,1,2,0,0,427,Twitter for Android
"Meu dinheiro está na conta do @mercadopago e simplesmente está fora do ar e está dizendo que não tenho saldo! 
O que rolou? 
E eu to na rua precisando usar meu $$ 😭 https://t.co/bc170DLsdx",2026-02-20 20:37:48+00:00,euvitorsouzza,1299,https://x.com/euvitorsouzza/status/2024946612892557799,46,33,2,0,1,3813,Twitter for iPhone
😱 Acabo de intentar hacer un pago con Mercado Pago y no funciona 🛑. Alguien más tiene problemas? 🤔 #MercadoPago #FallaTécnica,2026-02-20 20:43:34+00:00,RLagutt,9549,https://x.com/RLagutt/status/2024948064247546073,31,35,5,0,1,3257,Twitter for iPhone
Que está pagando @mercadopago que hice una transferencia y desapareció el dinero de mi cuenta y tampoco llega a destino?,2026-02-20 20:44:52+00:00,ro002,489,https://x.com/ro002/status/2024948390673469496,12,4,1,1,0,1820,Twitter for Android
¿Alguien más está odiando al HIJO DE MIL PUTA DE GALPERIN y a MercadoPago en este momento?,2026-02-20 21:02:48+00:00,FrasesBuffarini,7804,https://x.com/FrasesBuffarini/status/2024952901773193689,16,2,0,0,1,5479,Twitter for iPhone
"Hice 2 transferencias y @mercadopago no me acredita ninguna. Así querés manejar el sueldo de la gente, @marcos_galperin ?",2026-02-20 20:56:18+00:00,NBorh,414,https://x.com/NBorh/status/2024951268758708301,4,2,0,0,0,564,Twitter for Android
@euvitorsouzza @mercadopago depositei 500 pra fazer um pagamento e nem está aparecendo 😭😭😭 @MercadoPagoBR resolva isso pelo amor de Deus,2026-02-20 20:44:02+00:00,mrayllaf,196,https://x.com/mrayllaf/status/2024948179897032797,8,5,0,0,0,1521,Twitter for iPhone
"Semana que vem a prova vai ser levantar pneu de crosfitt, com o logo da #Amstel ou #MercadoPago. Quem sera que vai ganhar a #provadolider dai heim?????
#bbb26",2026-02-20 02:55:12+00:00,Robs_Miranda,299,https://x.com/Robs_Miranda/status/2024679197495439512,10,1,1,0,0,556,Twitter for iPhone
Que onda @mercadopago ? Hago depósitos a la cuenta de mercado pago para pagar en el supernercado  y no se refleja en el saldo 🤦 debo devolver los productos por qué en la bendita cuenta no hay saldo y tengo comprobante de depósito hacia la cuenta y cri-cri-cri nada,2026-02-20 21:06:28+00:00,patrickTmz17,750,https://x.com/patrickTmz17/status/2024953826436866322,6,4,0,0,0,785,Twitter for Android
No se por qué razón MercadoPago rebota un gran porcentaje de las suscripciones de mi news. Consulté con la empresa y no es problema de mi cuenta pero evidentemente algo pasa: rebotan muchos bancos y tarjetas. A alguien le pasa?,2026-02-20 15:21:59+00:00,Ladob,31633,https://x.com/Ladob/status/2024867131867685222,4,3,1,0,1,838,Twitter Web App
