text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
@LigaAFA @SanLorenzo @EdelpOficial @ML_Argentina Zunino mediocre e inepto haciendo los deberes 🤡🤡🤡,2026-04-04 07:21:50+00:00,EliasOcampoR,93,https://x.com/EliasOcampoR/status/2040328977273774394,0,0,0,0,0,39.0,Twitter for Android
"@MarTiLinK @lalo_suspendido @ML_Argentina @FranColapinto Uuuy una botana,que sabroso 🤤",2026-04-04 04:17:49+00:00,Danyyel_Jimenez,530,https://x.com/Danyyel_Jimenez/status/2040282667346764191,0,0,0,0,0,14.0,Twitter for Android
"🎙️ La palabra de Baltasar Rodríguez, de @RacingClub, en la #ConferenciaLPF previa al #ClásicoDeAvellaneda de la #Fecha13 del #TorneoMercadoLibre 2026 🏆

👉 @ML_Argentina https://t.co/pPFcm34frI",2026-04-04 14:30:01+00:00,LigaAFA,1194836,https://x.com/LigaAFA/status/2040436732601229803,6,0,2,0,0,2539.0,TweetDeck Web App
"¡El Ciclón volvió a sumar de a 3 bajo un diluvio!

@SanLorenzo derrotó 1 a 0 a @EdelpOficial con gol de Insaurralde por la #Fecha13 del #TorneoMercadoLibre 2026 🏆

👉🏻 @ML_Argentina https://t.co/EmdbzgxTC1",2026-04-04 00:34:19+00:00,LigaAFA,1194836,https://x.com/LigaAFA/status/2040226423672103022,220,3,12,2,2,5733.0,Twitter Web App
"¡El Rojo se quedó con el #ClásicoDeAvellaneda!

Con el gol de Gabriel Ávalos, @Independiente le ganó 1-0 a @RacingClub por la #Fecha13 del #TorneoMercadoLibre 2026 🏆

👉 @ML_Argentina https://t.co/UbhHaDqlrR",2026-04-04 22:37:41+00:00,LigaAFA,1194836,https://x.com/LigaAFA/status/2040559458502283586,27,2,10,2,0,3626.0,TweetDeck Web App
"🎙️ La palabra de Rodrigo Rey, de @Independiente, en la #ConferenciaLPF previa al #ClásicoDeAvellaneda de la #Fecha13 del #TorneoMercadoLibre 2026 🏆

👉 @ML_Argentina https://t.co/Lar9LZlsii",2026-04-04 14:01:00+00:00,LigaAFA,1194836,https://x.com/LigaAFA/status/2040429431370752510,10,1,0,1,0,2879.0,TweetDeck Web App
"Desde las 13.30, y por @ESPNArgentina, seguí en vivo el encuentro entre @clubaldosivi y @EstudiantesRio4 por la #Fecha13 del #TorneoMercadoLibre 2026 🏆.

Suscribite al Pack Fútbol: https://t.co/xmdXqSztFs

👉 @ML_Argentina https://t.co/7SE4ua5GLh",2026-04-04 14:30:01+00:00,LigaAFA,1194836,https://x.com/LigaAFA/status/2040436731892420819,6,0,0,0,0,2167.0,TweetDeck Web App
"Mirá en vivo, desde las 17.30 y por @ESPNArgentina, el #ClásicoDeAvellaneda entre @Independiente y @RacingClub por la #Fecha13 del #TorneoMercadoLibre 2026 🏆

Suscribite al Pack Fútbol: https://t.co/xmdXqSyVPU

👉 @ML_Argentina https://t.co/YRzzLb3Pao",2026-04-04 19:01:00+00:00,LigaAFA,1194836,https://x.com/LigaAFA/status/2040504928615969116,9,0,4,0,0,2401.0,TweetDeck Web App
"Tenés cosas en el carrito de @ML_Argentina ?

Usá estos dos cupones y ahorra $7500 y $20000!🤑

HOYES44
PROBAEL44

Cargalos acá
👇👇

https://t.co/MVgBPH8ng3 https://t.co/O9LnNQuyAz",2026-04-04 12:01:00+00:00,ahorrotwit,32098,https://x.com/ahorrotwit/status/2040399232620790025,3,1,0,1,2,1626.0,Twitter Web App
"Lo que compré vs lo que me llegó. 

Gracias @ML_Argentina muy confiable su servicio. https://t.co/Wd38ZSHsD8",2026-04-04 21:49:53+00:00,BohemiaAC,415,https://x.com/BohemiaAC/status/2040547431310372947,0,0,0,0,0,17.0,Twitter for iPhone
