text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
"Real:

Y sigue sin llegarme mi paquete de Mercado Libre que según llegaba ayer 🥲 https://t.co/PlqMpvx13d",2025-12-28 19:19:50+00:00,RiccSanz,577,https://x.com/RiccSanz/status/2005358043861831967,5,1,0,0,0,54.0,Twitter for iPhone
Que mercado libre me pregunta si quiero jugar repo jijo https://t.co/QVNkZPBs8s,2025-12-28 23:05:52+00:00,Ku_Ann7,9054,https://x.com/Ku_Ann7/status/2005414929881538984,0,0,0,0,0,7.0,Twitter Web App
mercado libre no me estafó q felicidad https://t.co/q3cMLKoZxe,2025-12-28 00:02:12+00:00,mioshns,1192,https://x.com/mioshns/status/2005066718662853105,2,0,0,0,0,35.0,Twitter for iPhone
"○ Esto es mas normal de lo que parece.
Mira como una joven quiso engañar a la kiosquera con una transferencia falsa y le salió mal. Ahora es conocida en todo Tucumán como “la estafadora”. Se hizo famosa por intentar transferir $60.000 con una cuenta de Mercado Libre falsa a un comerciante.",2025-12-28 11:24:24+00:00,radiofenix951,15126,https://x.com/radiofenix951/status/2005238399582507390,0,0,0,0,0,340.0,Twitter for Android
"|| Mi bendición se comió mi cargador, nos vemos de que mercado libre me entregue el nuevo. https://t.co/hURSWyM7oM",2025-12-28 07:21:04+00:00,CHA0TICMISCHIEF,197,https://x.com/CHA0TICMISCHIEF/status/2005177161276391662,3,0,0,0,0,32.0,Twitter for Android
"""Mercado Libre""

Porque pidió un paquete y terminó en una situación completamente inesperada. https://t.co/zEQKLDRqOg",2025-12-28 15:00:04+00:00,porqueTTarg,689834,https://x.com/porqueTTarg/status/2005292672966349077,5951,49,56,11,396,683919.0,Twitter Web App
"No entiendo porque los libros de Rachel Reid no están en español :( 
Como sea en mercado libre si estaban en inglés",2025-12-28 21:19:37+00:00,catsy_hanky,167,https://x.com/catsy_hanky/status/2005388190342140278,0,0,0,0,0,2.0,Twitter Web App
Mercado libre esta caído? O que onda?,2025-12-28 18:38:47+00:00,anii_corts,448,https://x.com/anii_corts/status/2005347716935922023,0,0,0,0,0,5.0,Twitter for Android
"Estoy mirando Mercado Libre desde la web en mi celular y de la nada te cierra la página y te obliga a bajar la app para seguir mirando. 

Siempre fue así? No tienen ganas ni de vender.",2025-12-28 18:16:48+00:00,le_nardill,1162,https://x.com/le_nardill/status/2005342184711626977,0,0,0,0,0,48.0,Twitter for Android
"01140628940 SE VENDÉ POTENCIA MOON PM 120 , PROFESIONAL, ZONA NORTE $305.000 EFECTIVO Y AL INTERESADO SE LA PUBLICAMOS A MERCADO LIBRE PARA QUE LA COMPRÉ CON VÍA CARGÓ ( NO SE PUBLICÓ ) SE PUEDE PUBLICAR. INTERSADOS COMO NUEVA OPORTUNIDAD. BUENOS AIRES PCIA. NO SE PERMUTA. https://t.co/iV9FswBohE",2025-12-28 20:01:30+00:00,MXIDJ1,565,https://x.com/MXIDJ1/status/2005368530456453139,1,0,1,0,0,12.0,Twitter for Android
Como vas a comprar un iphone en mercado libre pedazo de pelotudo,2025-12-28 20:04:03+00:00,GianiiRoselli,218,https://x.com/GianiiRoselli/status/2005369171094421870,1,0,0,0,0,34.0,Twitter for iPhone
"Me armé los nothing ear a $1,100 en mercado libre.

Recomiendo un chingo.

Siento que Eddie Vedder me gritó en la jeta. https://t.co/iQA07ynS5D",2025-12-28 19:03:47+00:00,polma_carne,443,https://x.com/polma_carne/status/2005354008496734523,0,0,0,0,0,10.0,Twitter for iPhone
