text,createdAt,author/userName,author/followers,url,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,source
"¡Hola! Hoy 10/03/2026 en Mercado Libre Argentina:

- Envíos gratis en millones de productos desde $16.000 (y primeros compras).
- Cuotas sin interés con Tarjeta de Crédito Mercado Pago en compras ≥ $50.000 (hasta 31/03/2026).
- Revisá la sección ""Cupones"" en la app (después de loguearte) para códigos personalizados y ofertas del día.
- Mirá promociones en electro, hogar y tech con descuentos extra.

¡Aprovechá y comprá con cabeza! 💰📦",2026-03-10 21:39:46+00:00,grok,8375118,https://x.com/grok/status/2031485186815254656,0,0,0,0,0,34.0,Banners & Ads
"¡Hola! Hoy 10/03/2026 en Mercado Libre Argentina no hay códigos de cupón públicos activos. 

Chequeá en la app (logueado) > sección ""Cupones"" para los personalizados. 

Ofertas vigentes: 
- Envíos gratis en millones de productos (desde ~$16k en muchos casos). 
- Hasta 60% off en ofertas del día (electro, hogar, moda). 
- Cuotas sin interés con Tarjeta Crédito Mercado Pago en compras ≥ $50.000 (hasta 31/03). 

¡Aprovechá y comprá inteligente! 💰📦",2026-03-10 21:40:45+00:00,grok,8375118,https://x.com/grok/status/2031485433104707768,0,0,0,0,0,32.0,Banners & Ads
se cayó mercado libre argentina? @ML_Argentina,2026-03-10 15:25:03+00:00,N0s0yUnBot,2,https://x.com/N0s0yUnBot/status/2031390886794289556,0,0,0,0,0,5.0,Twitter for Android
"Por la #Fecha10 del #TorneoMercadoLibre 2026 🏆 @CASarmientoOf y @RacingClub se verán las caras en el Estadio Eva Perón. A partir de las 22, sumate a la pantalla de @ESPNArgentina.

Suscribite al Pack Fútbol: https://t.co/xmdXqSztFs

👉 @ML_Argentina https://t.co/rHp2nlKfMg",2026-03-10 23:01:00+00:00,LigaAFA,1193449,https://x.com/LigaAFA/status/2031505629568000331,4,0,0,0,0,1133.0,TweetDeck Web App
"Desde las 19.45, y por @TNTSportsAR, seguí en vivo el duelo entre @Independiente y @clubaunion por la #Fecha10 del #TorneoMercadoLibre 2026 🏆. Relata @giraltpablo y comenta Fernando Pacini.

Suscribite al Pack Fútbol: https://t.co/xmdXqSztFs

👉 @ML_Argentina https://t.co/UXJA6TxufY",2026-03-10 21:01:00+00:00,LigaAFA,1193449,https://x.com/LigaAFA/status/2031475430512013462,8,0,0,0,0,2760.0,TweetDeck Web App
"Solamente intentaron entregar una vez. Es como que @ML_Argentina importa a mi nombre, pago el impuesto y se queda las cosas. Genial. El mismo día compre en Aliexpress, llego antes y sin problemas.",2026-03-10 13:16:59+00:00,CocoAnchorena,75,https://x.com/CocoAnchorena/status/2031358657296740557,0,1,0,0,0,3.0,Twitter for Android
@GastonTrezeguet @laubfal @SolPerez @SANTIAGODELMORO @TatoAlgorta @telefe @GranHermanoAr @mercadopago @ML_Argentina dejen de robarle a la gente manga de chorros todos los años lo mismo en el gh22 también pero era menos evidente ya en el gh24 y 25 fueron muy claros #granhermano,2026-03-10 00:26:22+00:00,Ameliaoficialok,730,https://x.com/Ameliaoficialok/status/2031164725245943823,1,1,1,0,0,88.0,Twitter for Android
"Vidrio de primera calidad a precios inmejorables!!!
Aprovecha los mega descuentos del CiberFest de @ML_Argentina 

Fuente Horno Vidrio Borosilicato 26cm
https://t.co/77GNsbuHgz
$12.500

Vaso Vidrio Pasabahce Estrella 6unidad
https://t.co/92XydcCcle
$23.500

Set Jarra Con Tapa Y 6 Vasos Agua
https://t.co/OWQ9akDBIV
$12.100

Tazas Tacitas Cafe Espresso Chicas Vidrio Pintadas
https://t.co/PVavEH9Can
$25.900",2026-03-10 20:24:58+00:00,Silnari,135140,https://x.com/Silnari/status/2031466365220171884,1,0,0,0,1,537.0,Twitter for iPhone
@Silnari @ML_Argentina Divinos todos,2026-03-10 15:42:40+00:00,silvial26908590,3449,https://x.com/silvial26908590/status/2031395319267680619,0,0,0,0,0,11.0,Twitter for iPhone
"¡Se pone en marcha la #Fecha10 del #TorneoMercadoLibre 2026 🏆! @catigreoficial recibe a @Velez, desde las 19.45, en el Estadio José Dellagiovanna. Seguí el partido por la pantalla de @ESPNArgentina.

Suscribite al Pack Fútbol: https://t.co/xmdXqSyVPU

👉 @ML_Argentina https://t.co/r4Zp8x2afQ",2026-03-10 20:45:00+00:00,LigaAFA,1193449,https://x.com/LigaAFA/status/2031471403917025632,5,0,2,1,1,2692.0,TweetDeck Web App
"@ML_Argentina Que onda @ML_Argentina con tus precios dinámicos, o sea que si compro mas en tu plataforma, nos cobras mas?  Mejor me voy a Temu... nos entregas en bandeja.",2026-03-10 17:08:51+00:00,Y3rminator,26,https://x.com/Y3rminator/status/2031417008881799550,0,0,0,0,0,4.0,Twitter for Android
a alguien mas le llego una notificacion de mercado libre de un chabon diciendo MERCADO LIBREE me cague todo por dios @ML_Argentina saquen eso porfavor,2026-03-10 21:27:50+00:00,manuuwtfff,1226,https://x.com/manuuwtfff/status/2031482185207759019,0,0,0,0,0,17.0,Twitter for iPhone
@ML_Argentina @AlpineF1Team @FranColapinto Hola quiero comprar unos borcegos y no me deja me cambia las opciones todo el tiempo,2026-03-10 02:00:26+00:00,ermac75952957,5067,https://x.com/ermac75952957/status/2031188399986512363,0,0,0,0,0,4.0,Twitter for Android
@DeAcaEnMasOk @ML_Argentina que soy una pelotuda yo?,2026-03-10 08:17:57+00:00,paoliitacapeci,80,https://x.com/paoliitacapeci/status/2031283405644591105,0,0,0,0,0,100.0,Twitter for Android
@tomatepicanteok @SANTIAGODELMORO @GranHermanoAr @telefe @ML_Argentina @mercadopago Si no sabes mediocre no opines no pasaron nada ni el cruce con danelik,2026-03-10 02:35:37+00:00,Ameliaoficialok,730,https://x.com/Ameliaoficialok/status/2031197252614500357,1,1,0,0,0,43.0,Twitter for Android
"@Ameliaoficialok @SANTIAGODELMORO @GranHermanoAr @telefe @ML_Argentina @mercadopago Date cuenta ,es un programa de tv,como podría insultarte con mediocre?o ignorante? Opino lo que quiero y vos tenés mucho que aprender todavía..chau.",2026-03-10 12:05:22+00:00,tomatepicanteok,59,https://x.com/tomatepicanteok/status/2031340636486377520,0,0,0,0,0,10.0,Twitter for Android
"@mercadopago Por lo cual hablo con mi banco y le comento la situación, me dicen que haga la denuncia penal. La hice y ellos ahora me solucionaron el problema. 
Lo que @mercadopago y @ML_Argentina no solucionan SI se soluciona. No compren más por ahí, no confien en los pagos de ahí.",2026-03-10 19:15:40+00:00,Daichu_Solioz,32,https://x.com/Daichu_Solioz/status/2031448924070809830,0,1,0,0,0,20.0,Twitter for Android
"@arisetton @Mercadolibre @odonnellmaria @DeAcaEnMasOk Todo BIRI BIRI y PIRIPIPI de @ML_Argentina @Mercadolibre para la gilada. 
Brillante lo de ""experimentos comerciales"".🤣
Cada vez es más rentable localizar al vendedor y comprarle por fuera y directamente. 
Comisiones y costos fijos por ventas cada vez más fenicios y usureros. 🤬",2026-03-10 20:21:29+00:00,hmartinez1968,71,https://x.com/hmartinez1968/status/2031465486332908018,1,0,0,0,0,76.0,Twitter Web App
"@SANTIAGODELMORO SOS un hijo de re mil puta cagas a tdo los pibes siempre lo hiciste con Alan el paisa,Luca ahora tomy SOS un asco vos y tu programa q se viene a pique ya nadie va a votar,estafadores @GranHermanoAr @telefe @ML_Argentina @mercadopago #Granhermano #Granhermano2026",2026-03-10 02:18:49+00:00,Ameliaoficialok,730,https://x.com/Ameliaoficialok/status/2031193024017924260,9,2,4,0,0,629.0,Twitter for Android
@bettycbr @ML_Argentina Pero por lo que dicen está en depósito. Lo compré el domingo y el lunes ya estaba para retirar.,2026-03-10 11:56:57+00:00,Dra_Cureta,2883,https://x.com/Dra_Cureta/status/2031338517826019796,0,0,0,0,0,13.0,Twitter for Android
@Dra_Cureta @ML_Argentina Un día vi un vago en un furgoncito descargando los paquetes de MELI en un punto de retiro de mi barrio y juro que ni los de Intercargo son tan hijos de puta.,2026-03-10 01:49:30+00:00,madeinperonia,607,https://x.com/madeinperonia/status/2031185648250474965,1,1,0,0,0,38.0,Twitter for Android
@ML_Argentina me dicen que el repartidor está esperando abajo. Bajo y no hay nadie. Ahora me dicen que está demorado el pedido. ¿En qué quedamos? ¿¿¿Se teletrasportó??? @DefensoriaCABA @DNDConsumidor,2026-03-10 17:02:15+00:00,caceresvica,477,https://x.com/caceresvica/status/2031415346431754418,0,0,0,0,0,13.0,Twitter for Android
"¿Mercado Libre remarca precios por portación de cara?

@aleberco sobre los “precios dinámicos” de la aplicación que cambian según cada usuario y la ausencia del Estado. https://t.co/1hPcQmx9CD",2026-03-10 17:58:57+00:00,radioconvos899,21931,https://x.com/radioconvos899/status/2031429616821313610,37,4,19,1,3,2427.0,Twitter Web App
"Llave De Impacto Inalámbrica Taladro Electrica Sin Escobillas 21V 1/2 520Nm 2 En 1 Ironhoof XMMXF128RB se pone de 1886 a solo 598 pesos 
https://t.co/YRaGFQi8SG https://t.co/irU3ve9u9O",2026-03-10 22:26:40+00:00,Pixelania,91871,https://x.com/Pixelania/status/2031496991339893154,0,0,0,0,0,72.0,Twitter Web App
"Why?

Less competition, more widespread, and mercado pago is used by virtually every biz and person under 60 (at least in the 5 largest cities- I spent about 4-5 weeks there a few months back)

Simple 

$meli",2026-03-10 19:04:29+00:00,davey_juice,7112,https://x.com/davey_juice/status/2031446109839831081,9,0,1,0,0,1162.0,Twitter for Android
